,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ネッカーズルム,牡3,57.0,高杉,藤野,456(-4),栗東,2023103639,01213,フォーウィールドライブ,ティッカーテープ,Royal Applause,-0.2992070465104618,2
1,1,2,アラビアンジョイ,牝3,55.0,松山,高橋一,436(+2),栗東,2023102939,01126,サトノアラジン,ブリングミージョイ,ドゥラメンテ,-0.17296742728493078,1
2,2,3,レイノルズナンバー,牡3,57.0,幸,大久保,488(+4),栗東,2023101055,00732,ミッキーアイル,ラブエナヴィダ,Gemologist,-0.528317394237754,3
3,2,4,アステリアート,牡3,57.0,富田,高橋忠,478(+7),栗東,2023104950,01168,ヴァンゴッホ,ルフランエトワール,オルフェーヴル,-1.3297624155054024,8
4,3,5,ラルス,牡3,57.0,池添,吉田,438(0),栗東,2023102035,01032,シルバーステート,ミリオンウィッシーズ,Darshaan,-1.061146028832574,6
5,3,6,リントゥラウル,牡3,57.0,酒井,秋山,468(+10),栗東,2023101735,01034,キズナ,ノースパストラル,キングヘイロー,-2.1582938709495703,12
6,4,7,レジーナテンペスタ,牝3,55.0,高倉,前川,474(-6),栗東,2023100392,01130,シルバーステート,ボールルーム,Storm Cat,-1.5990799671590916,9
7,4,8,オーケーエレガンス,牝3,55.0,泉谷,奥村豊,410(-4),栗東,2023101876,01182,レイデオロ,オーケーブロッサム,ディープインパクト,-0.6632585904686492,5
8,5,9,ルージュスプリヤ,牝3,52.0,▲森田,斉藤崇,446(+2),栗東,2023105415,01222,シルバーステート,エクセレントデザイン,Exceed And Excel,-0.6533986466108238,4
9,5,10,グランピアン,牝3,55.0,松若,森田,472(0),栗東,2023105624,01154,タワーオブロンドン,オオウサンミャク,スマートファルコン,-2.943728885215077,15
10,6,11,ウォーターブビンガ,牡3,55.0,△田山,藤野,426(+6),栗東,2023101867,01220,ダノンキングリー,ウォータールナ,ロードカナロア,-1.8869061896108497,10
11,6,12,サカトクフェイス,牡3,55.0,◇今村,今野,446(-4),栗東,2023101898,01193,ダノンスマッシュ,マナブフェイス,ブラックタイド,-4.937040755201014,18
12,7,13,エクスプロウド,セ3,57.0,小崎,高橋一,466(+6),栗東,2023104155,01152,カレンブラックヒル,ネーラペルレ,キングカメハメハ,-3.6467198628702158,17
13,7,14,ケイアイブラック,牡3,57.0,藤懸,梅田,472(-9),栗東,2023105761,01138,ファインニードル,クインズチャパラ,ロードカナロア,-3.113094782747767,16
14,7,15,トゥスコラーナ,牝3,55.0,北村友,松永幹,452(0),栗東,2023106987,01102,ハービンジャー,グランデストラーダ,ハーツクライ,-1.1064588585533364,7
15,8,16,カルロット,牡3,57.0,坂井,武幸,502(-2),栗東,2023105339,01163,リオンディーズ,ラルケット,ファルブラヴ,-2.5233292347055016,13
16,8,17,マティンデ,牝3,55.0,吉村,清水久,458(+18),栗東,2023104867,01216,ビッグアーサー,ジョンブドール,ステイゴールド,-2.863725823412159,14
17,8,18,プペアンビスキュイ,牝3,55.0,亀田,茶木,514(0),栗東,2023106906,01176,インディチャンプ,ヴィンテージドール,ホワイトマズル,-2.0772667265802496,11
