,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アッシュバーグ,牝5,56.0,横山琉,高橋文,526(+6),美浦,2021101383,01192,サトノダイヤモンド,オールウェイズウィリング,Elusive Quality,-2.715360356963546,7
1,2,2,ホウオウバローロ,牡5,56.0,△舟山,前川,468(-2),栗東,2021105772,01221,ロードカナロア,ホウオウパフューム,ハーツクライ,0.8382863266863816,2
2,3,3,テイクオンミー,牡3,55.0,丹内,水野,504(-4),美浦,2023102019,01091,シルバーステート,チリツバキ,Siyouni,-3.1242082725531897,8
3,4,4,パーティーガール,牝4,53.0,▲遠藤,伊藤伸,470(-10),美浦,2022106420,01218,ホッコータルマエ,ハッピーパーティー,クロフネ,-3.969221476474012,11
4,5,5,アスクガンバーレ,牡4,58.0,岩田康,福永,450(+10),栗東,2022102300,05203,サートゥルナーリア,ハニートリップ,マンハッタンカフェ,-1.0930029698394335,6
5,5,6,ディースプレマシー,牡4,58.0,古川吉,牧,454(-8),美浦,2022104312,01015,ディーマジェスティ,ディアレストトリックスキ,Proudest Romeo,-3.161343186317127,9
6,6,7,シーズザスローン,牡3,55.0,武豊,松永幹,478(+10),栗東,2023104414,00666,キズナ,ミコレジーナ,Frankel,-0.14844853047562126,3
7,6,8,アラクラン,牡3,52.0,▲小林美,田村,512(+8),美浦,2023107086,01206,リアルスティール,セルキス,Monsun,1.1073454741015678,1
8,7,9,ナクライト,牡4,58.0,横山武,手塚徳,506(+6),美浦,2022104847,01170,アドマイヤマーズ,スカイダイヤモンズ,First Dude,-0.8192569274029925,4
9,7,10,ライフイズ,牝3,50.0,▲和田陽,鈴木慎,402(-4),美浦,2023105448,01223,ガルボ,キンシャチゴールド,サウスヴィグラス,-0.9459541975598759,5
10,8,11,フェニーチェドーロ,牝4,56.0,荻野琢,宮本,472(+16),栗東,2022101408,01112,ナダル,ゴッドフェニックス,ブライアンズタイム,-3.3352268156640195,10
11,8,12,イサギ,牡3,55.0,小沢,小椋,474(0),栗東,2023101713,01185,リアルスティール,キララチュール,タイキシャトル,-4.030248173196342,12
