,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ステキサプライズ,牡3,56.0,☆長浜,粕谷,,美浦,2023101910,01214,ゴールドシップ,ドゥモワゼル,ショウナンカンプ,-4.066986147651759,10
1,2,2,ユーベルジーク,牝3,51.0,★河原田,辻,,美浦,2023102801,01204,タワーオブロンドン,ショウリダバンザイ,プリサイスエンド,-2.441746150259614,7
2,3,3,エコロデュラン,牡3,55.0,◇古川奈,矢作,,栗東,2023103623,01190,カラヴァッジオ,クィーンリズ,Lizard Island,-5.363466389669566,12
3,4,4,マーマレードスカイ,牝3,55.0,佐々木,堀内,,美浦,2023103574,01197,レッドファルクス,メープルリキュール,オルフェーヴル,-1.895082247158421,4
4,5,5,ソパデアホ,牡3,57.0,岩田康,小島,,美浦,2023101870,05203,イスラボニータ,ポジショントーク,シンボリクリスエス,-4.521308999175417,11
5,5,6,シェイプオブユー,牝3,55.0,川又,吉村,,栗東,2023100544,01166,タワーオブロンドン,ジェントルヴァウ,Broken Vow,-2.2119794292844714,6
6,6,7,カッサンドラ,牝3,55.0,横山琉,高橋忠,,栗東,2023103999,01192,インディチャンプ,マレンカヤ,ファンタスティックライト,-3.9279052888616275,9
7,6,8,コウユーネロガ,牝3,52.0,▲小林美,秋本,,美浦,2023109140,01206,ネロ,シャイニングアロー,キンシャサノキセキ,-1.1685783495008164,3
8,7,9,ライトオブジアース,牝3,55.0,丹内,松永幹,,栗東,2023103478,01091,ロードカナロア,デイアウトオブジオフィス,Into Mischief,-1.9578815376492436,5
9,7,10,ワイドアルバ,牡3,57.0,古川吉,藤野,,栗東,2023106359,01015,タワーオブロンドン,オールアイキャンセイイズワウ,Street Cry,-3.2030078578677412,8
10,8,11,ラブデウザ,牝3,52.0,▲遠藤,加藤和,,美浦,2023109094,01218,リアルスティール,ボンニデー,キングカメハメハ,-0.8610124809978192,2
11,8,12,グレイトソン,牡3,54.0,▲和田陽,鈴木孝,,栗東,2023105059,01223,カリフォルニアクローム,デンファレ,フジキセキ,-0.203796590816103,1
