,result_flag
0,True
1,True
2,True
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,False
18,True
19,True
20,True
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,True
36,True
37,True
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,True
54,True
55,True
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,True
65,True
66,True
67,False
68,False
69,False
70,False
71,False
72,False
73,True
74,True
75,True
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,True
86,True
87,True
88,False
89,False
90,False
91,False
92,False
93,False
94,True
95,True
96,True
97,False
98,False
99,False
100,False
101,False
102,False
103,True
104,True
105,True
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,True
117,True
118,True
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,True
130,True
131,True
132,False
133,False
134,False
135,False
136,True
137,True
138,True
139,False
140,False
141,False
142,False
143,False
144,False
145,True
146,True
147,True
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,True
163,True
164,True
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,True
175,True
176,True
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,True
191,True
192,True
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,True
202,True
203,True
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,True
216,True
217,True
218,False
219,False
220,False
221,False
222,False
223,False
224,True
225,True
226,True
227,False
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,True
243,True
244,True
245,False
246,False
247,False
248,False
249,False
250,False
251,False
252,False
253,False
254,False
255,False
256,False
257,False
258,False
259,True
260,True
261,True
262,False
263,False
264,False
265,False
266,False
267,False
268,False
269,True
270,True
271,True
272,False
273,False
274,False
275,False
276,False
277,False
278,True
279,True
280,True
281,False
282,False
283,False
284,False
285,True
286,True
287,True
288,False
289,False
290,False
291,False
292,False
293,False
294,True
295,True
296,True
297,False
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,True
313,True
314,True
315,False
316,False
317,False
318,False
319,False
320,True
321,True
322,True
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,False
335,False
336,False
337,False
338,True
339,True
340,True
341,False
342,False
343,False
344,False
345,False
346,False
347,False
