,race_id,f_course1,f_course2,f_course3,f_courseout,mf_course1,mf_course2,mf_course3,mf_courseout,f_mf_course1,f_mf_course2,f_mf_course3,f_mf_courseout,f_len1,f_len2,f_len3,f_lenout,mf_len1,mf_len2,mf_len3,mf_classout,f_mf_len1,f_mf_len2,f_mf_len3,f_mf_classout,f_class1,f_class2,f_class3,f_classout,mf_class1,mf_class2,mf_class3,mf_classout,f_mf_class1,f_mf_class2,f_mf_class3,f_mf_classout,time_df_course1,time_df_class1,ninki_1,result_1,time_df_course2,time_df_class2,ninki_2,result_2,time_df_course3,time_df_class3,ninki_3,result_3,waku,umaban
0,202508010506,14.0,6.0,9.0,71.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014830745168137639,0.004256835143554001,4.0,7.0,,,,,,,,,6,9
1,202508010506,17.0,15.0,14.0,84.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,4.0,6.0,1.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0010401618029471252,0.0034506044734328163,1.0,2.0,-0.01522004688170623,0.0017611206245891394,3.0,2.0,,,,,7,11
2,202508010506,0.0,1.0,1.0,1.0,6.0,8.0,10.0,97.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,-0.01603412145714709,-0.012476533991436225,5.0,7.0,0.005090701267912706,0.008574321331392774,6.0,3.0,-0.008155744139350019,0.0009253269352025483,4.0,6.0,8,13
3,202508010506,12.0,16.0,16.0,137.0,7.0,4.0,9.0,75.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,30.0,3.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5,8
4,202508010506,20.0,21.0,26.0,248.0,55.0,60.0,51.0,400.0,4.0,2.0,3.0,31.0,3.0,2.0,6.0,45.0,9.0,10.0,13.0,58.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0,20.0,3.0,2.0,6.0,25.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,1,1
5,202508010506,12.0,16.0,16.0,137.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2,2
6,202508010506,6.0,3.0,9.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005450542937578054,-0.0019300132886160856,13.0,10.0,-0.0063838485486965,0.008612143742255267,8.0,11.0,,,,,4,5
7,202508010506,20.0,21.0,26.0,248.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004140591423210374,0.018979760429574555,15.0,4.0,,,,,,,,,8,14
8,202508010506,12.0,16.0,16.0,137.0,6.0,8.0,10.0,97.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,30.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,-0.013848972720593022,0.005510446127178177,60.0,2.0,,,,,,,,,3,3
9,202508010506,14.0,6.0,9.0,71.0,8.0,9.0,13.0,74.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,14.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,6
10,202508010506,1.0,2.0,0.0,4.0,18.0,21.0,23.0,161.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5,7
11,202508010506,3.0,3.0,1.0,16.0,55.0,60.0,51.0,400.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,10.0,13.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3,4
12,202508010506,5.0,2.0,1.0,25.0,13.0,10.0,10.0,132.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,3.0,4.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,-0.034464766298676335,-0.01266197107371364,10.0,12.0,,,,,,,,,7,12
13,202508010506,20.0,21.0,26.0,248.0,6.0,8.0,10.0,97.0,0.0,0.0,0.0,7.0,3.0,2.0,6.0,45.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,20.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6,10
14,202508010510,50.0,35.0,31.0,284.0,3.0,4.0,1.0,16.0,0.0,1.0,0.0,4.0,14.0,4.0,2.0,53.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00472808158089855,-0.004620128718935006,11.0,11.0,0.011431374589347565,-3.007518796992481e-05,5.0,11.0,0.021430759002935618,0.012200087466634495,5.0,2.0,4,4
15,202508010510,12.0,16.0,16.0,137.0,3.0,3.0,0.0,27.0,2.0,0.0,0.0,2.0,3.0,4.0,5.0,30.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.025863705782804308,0.01818817186407961,2.0,6.0,-0.0047334544008768445,-0.004625500961631442,13.0,12.0,0.011431374589347565,-3.007518796992481e-05,8.0,10.0,8,9
16,202508010510,29.0,23.0,29.0,278.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,5.0,6.0,62.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.03406117142031618,0.026450227976170665,3.0,2.0,0.018277877697841727,0.012148221880372817,7.0,2.0,0.021398223882179292,0.008780334693472981,3.0,2.0,3,3
17,202508010510,20.0,10.0,19.0,138.0,2.0,5.0,2.0,16.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,24.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03271110615065524,0.018404907975460124,6.0,2.0,0.02135744982752575,0.008739034906579882,1.0,5.0,0.018171714365101416,0.007062437946085686,1.0,2.0,5,5
18,202508010510,2.0,0.0,2.0,49.0,36.0,29.0,44.0,328.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,10.0,7.0,8.0,13.0,49.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.034077681925124864,0.026944539156902043,3.0,1.0,0.008317631892106306,0.006525802065158674,3.0,3.0,-0.0002868385246203067,-0.005701271139440817,7.0,5.0,8,8
19,202508010510,20.0,10.0,19.0,138.0,7.0,4.0,9.0,75.0,2.0,0.0,2.0,4.0,5.0,3.0,4.0,24.0,3.0,0.0,2.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0026015476299319274,-0.0007922938993369751,1.0,1.0,0.017983727672308988,0.00960150907804763,2.0,3.0,-0.00027948369065568344,-0.00569387649464258,3.0,4.0,6,6
20,202508010510,7.0,9.0,8.0,65.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.003807768219565784,-0.01037732285843783,9.0,11.0,-0.005726729447358141,-0.015824777319778032,4.0,6.0,0.013990871945799377,0.005087620124364048,3.0,12.0,7,7
