,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ダノンターキッシュ,牡6,58.0,岩田望,寺島,栗東,2018100410,01174,ルーラーシップ ,ターキー ,Sinndar (愛) ,0,0
1,2,2,エセルフリーダ,牝3,53.0,武藤,武藤,美浦,2021105138,01169,キタサンブラック ,デルマオギン ,ハービンジャー Harbinger(英) ,0,1
2,3,3,スズノマーベリック,セ5,58.0,藤懸,石坂,栗東,2019102496,01138,エピファネイア ,ルサビ ,アグネスタキオン ,0,2
3,4,4,ホウオウムサシ,牡4,58.0,菅原明,蛯名正,美浦,2020103947,01179,ドゥラメンテ ,メリッサ ,ホワイトマズル White Muzzle(英) ,0,3
4,5,5,リンフレスカンテ,牡6,58.0,横山和,宮本,栗東,2018104797,01140,ルーラーシップ ,マルカサワヤカ ,サンデーサイレンス Sunday Silence(米) ,0,4
5,6,6,ソワドリヨン,牝4,56.0,岩田康,古賀,美浦,2020102725,05203,ハーツクライ ,ルシルク Le Cirque(米) ,Dynaformer ,0,5
6,7,7,マルカブリッツ,牡4,57.0,☆小沢,福永,栗東,2020103123,01185,エイシンフラッシュ ,ロイヤルネックレス ,シンボリクリスエス ,0,6
