,race_type,course_len,ground_state,class,馬体重
0,芝,1200,全,all,469.6
1,芝,1200,良,all,469.6
2,芝,1200,稍重,all,464.5
3,芝,1200,重,all,461.8
4,芝,1200,不良,all,475.5
5,芝,1200,全,未勝利,447.9
6,芝,1200,良,未勝利,451.6
7,芝,1200,稍重,未勝利,445.8
8,芝,1200,重,未勝利,429.0
9,芝,1200,不良,未勝利,
10,芝,1200,全,新馬,441.9
11,芝,1200,良,新馬,441.6
12,芝,1200,稍重,新馬,433.5
13,芝,1200,重,新馬,
14,芝,1200,不良,新馬,
15,芝,1200,全,1勝クラス,460.9
16,芝,1200,良,1勝クラス,459.9
17,芝,1200,稍重,1勝クラス,462.6
18,芝,1200,重,1勝クラス,454.3
19,芝,1200,不良,1勝クラス,462.0
20,芝,1200,全,2勝クラス,474.5
21,芝,1200,良,2勝クラス,469.8
22,芝,1200,稍重,2勝クラス,493.5
23,芝,1200,重,2勝クラス,480.7
24,芝,1200,不良,2勝クラス,502.0
25,芝,1200,全,3勝クラス,475.4
26,芝,1200,良,3勝クラス,472.2
27,芝,1200,稍重,3勝クラス,491.0
28,芝,1200,重,3勝クラス,476.0
29,芝,1200,不良,3勝クラス,486.0
30,芝,1200,全,オープン,492.2
31,芝,1200,良,オープン,495.3
32,芝,1200,稍重,オープン,478.8
33,芝,1200,重,オープン,488.0
34,芝,1200,不良,オープン,
35,芝,1600,全,all,468.8
36,芝,1600,良,all,469.5
37,芝,1600,稍重,all,467.6
38,芝,1600,重,all,470.1
39,芝,1600,不良,all,451.6
40,芝,1600,全,未勝利,457.4
41,芝,1600,良,未勝利,460.3
42,芝,1600,稍重,未勝利,454.6
43,芝,1600,重,未勝利,448.7
44,芝,1600,不良,未勝利,459.3
45,芝,1600,全,新馬,458.1
46,芝,1600,良,新馬,462.1
47,芝,1600,稍重,新馬,451.9
48,芝,1600,重,新馬,439.3
49,芝,1600,不良,新馬,400.0
50,芝,1600,全,1勝クラス,473.1
51,芝,1600,良,1勝クラス,472.4
52,芝,1600,稍重,1勝クラス,476.5
53,芝,1600,重,1勝クラス,428.0
54,芝,1600,不良,1勝クラス,
55,芝,1600,全,2勝クラス,478.9
56,芝,1600,良,2勝クラス,478.4
57,芝,1600,稍重,2勝クラス,485.8
58,芝,1600,重,2勝クラス,486.0
59,芝,1600,不良,2勝クラス,441.0
60,芝,1600,全,3勝クラス,483.1
61,芝,1600,良,3勝クラス,480.1
62,芝,1600,稍重,3勝クラス,495.0
63,芝,1600,重,3勝クラス,491.0
64,芝,1600,不良,3勝クラス,526.0
65,芝,1600,全,オープン,476.5
66,芝,1600,良,オープン,474.4
67,芝,1600,稍重,オープン,487.9
68,芝,1600,重,オープン,485.0
69,芝,1600,不良,オープン,
70,芝,1800,全,all,472.1
71,芝,1800,良,all,473.2
72,芝,1800,稍重,all,463.7
73,芝,1800,重,all,478.2
74,芝,1800,不良,all,474.1
75,芝,1800,全,未勝利,467.4
76,芝,1800,良,未勝利,470.0
77,芝,1800,稍重,未勝利,460.0
78,芝,1800,重,未勝利,476.3
79,芝,1800,不良,未勝利,490.0
80,芝,1800,全,新馬,458.6
81,芝,1800,良,新馬,455.3
82,芝,1800,稍重,新馬,441.7
83,芝,1800,重,新馬,526.0
84,芝,1800,不良,新馬,
85,芝,1800,全,1勝クラス,470.8
86,芝,1800,良,1勝クラス,472.6
87,芝,1800,稍重,1勝クラス,457.5
88,芝,1800,重,1勝クラス,470.0
89,芝,1800,不良,1勝クラス,472.0
90,芝,1800,全,2勝クラス,478.8
91,芝,1800,良,2勝クラス,480.1
92,芝,1800,稍重,2勝クラス,486.2
93,芝,1800,重,2勝クラス,474.8
94,芝,1800,不良,2勝クラス,462.0
95,芝,1800,全,3勝クラス,475.3
96,芝,1800,良,3勝クラス,479.8
97,芝,1800,稍重,3勝クラス,464.0
98,芝,1800,重,3勝クラス,474.0
99,芝,1800,不良,3勝クラス,
100,芝,1800,全,オープン,480.4
101,芝,1800,良,オープン,479.9
102,芝,1800,稍重,オープン,487.5
103,芝,1800,重,オープン,489.0
104,芝,1800,不良,オープン,461.3
105,芝,2000,全,all,474.3
106,芝,2000,良,all,474.2
107,芝,2000,稍重,all,476.4
108,芝,2000,重,all,469.7
109,芝,2000,不良,all,476.0
110,芝,2000,全,未勝利,469.7
111,芝,2000,良,未勝利,469.1
112,芝,2000,稍重,未勝利,475.3
113,芝,2000,重,未勝利,468.2
114,芝,2000,不良,未勝利,470.0
115,芝,2000,全,新馬,469.6
116,芝,2000,良,新馬,467.7
117,芝,2000,稍重,新馬,492.5
118,芝,2000,重,新馬,
119,芝,2000,不良,新馬,465.0
120,芝,2000,全,1勝クラス,474.8
121,芝,2000,良,1勝クラス,474.7
122,芝,2000,稍重,1勝クラス,492.6
123,芝,2000,重,1勝クラス,479.5
124,芝,2000,不良,1勝クラス,478.0
125,芝,2000,全,2勝クラス,474.1
126,芝,2000,良,2勝クラス,472.8
127,芝,2000,稍重,2勝クラス,477.5
128,芝,2000,重,2勝クラス,466.0
129,芝,2000,不良,2勝クラス,494.0
130,芝,2000,全,3勝クラス,492.2
131,芝,2000,良,3勝クラス,489.3
132,芝,2000,稍重,3勝クラス,486.0
133,芝,2000,重,3勝クラス,
134,芝,2000,不良,3勝クラス,
135,芝,2000,全,オープン,482.6
136,芝,2000,良,オープン,486.9
137,芝,2000,稍重,オープン,473.8
138,芝,2000,重,オープン,470.7
139,芝,2000,不良,オープン,
140,芝,2200,全,all,480.0
141,芝,2200,良,all,479.6
142,芝,2200,稍重,all,476.4
143,芝,2200,重,all,477.5
144,芝,2200,不良,all,493.0
145,芝,2200,全,未勝利,478.9
146,芝,2200,良,未勝利,473.0
147,芝,2200,稍重,未勝利,487.4
148,芝,2200,重,未勝利,483.3
149,芝,2200,不良,未勝利,504.0
150,芝,2200,全,新馬,
151,芝,2200,良,新馬,
152,芝,2200,稍重,新馬,
153,芝,2200,重,新馬,
154,芝,2200,不良,新馬,
155,芝,2200,全,1勝クラス,473.9
156,芝,2200,良,1勝クラス,478.7
157,芝,2200,稍重,1勝クラス,463.2
158,芝,2200,重,1勝クラス,472.0
159,芝,2200,不良,1勝クラス,
160,芝,2200,全,2勝クラス,475.3
161,芝,2200,良,2勝クラス,472.4
162,芝,2200,稍重,2勝クラス,490.0
