,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ナインオブレター,牡4,55.0,▲石神道,佐藤吉,,美浦,2022106926,01209,モーニン,ブリリアントレター,スマートファルコン,-1.2458867518349332,7
1,2,2,メイショウサトノヒ,牡4,54.0,★河原田,長谷川,,栗東,2022103634,01204,ニューイヤーズデイ,マンボビーン,スズカマンボ,-2.0129550918521595,13
2,2,3,キャットテイル,牝4,56.0,西塚,野中,,栗東,2022101678,01200,ディスクリートキャット,ピクシープリンセス,ディープインパクト,-1.377289428637425,8
3,3,4,ブルージュ,牝4,54.0,◇永島,浅利,,美浦,2022104800,01187,ブリックスアンドモルタル,サンブルエミューズ,ダイワメジャー,-1.9767724953177195,12
4,3,5,ディーエストッキー,牡5,58.0,小沢,橋口,,栗東,2021105098,01185,レッドスパーダ,セデュウシング,アグネスタキオン,-1.7300738790896355,11
5,4,6,サイモンプレジール,牡5,55.0,▲水沼,加藤和,,美浦,2021102798,01201,エピカリス,ピーエムルッカ,キンシャサノキセキ,-3.948650516876744,15
6,4,7,チェルシー,牝5,53.0,▲小林美,中舘,,美浦,2021106724,01206,サトノアラジン,クエストフォーワンダー,マクフィ,0.5457347115402983,2
7,5,8,ゼットスパンキー,牡5,55.0,▲森田,宮,,栗東,2021107255,01222,ディスクリートキャット,ゼットガガ,バゴ,-0.3672513576324745,4
8,5,9,ヴィヴァシャス,牝4,54.0,◇古川奈,笹田,,栗東,2022104391,01190,モズアスコット,ジニアスミノル,ディープインパクト,0.18845420249949996,3
9,6,10,ミライハーモニー,牝5,56.0,松本,飯田,,栗東,2021104671,01191,タリスマニック,オンリートゥモロー,ディープインパクト,-0.8016027353893307,5
10,6,11,パッションディーバ,牝4,53.0,▲佐藤,武藤,,美浦,2022101312,01207,ゴールドシップ,ハタノオヌール,サウスヴィグラス,-3.2028963719137162,14
11,7,12,ダディーズグーグー,牡4,55.0,▲川端,畑端,,栗東,2022105619,01195,タワーオブロンドン,ニューグランジ,Giant's Causeway,-1.4814333009236094,9
12,7,13,オンサイト,牡4,55.0,▲大久保,岩戸,,美浦,2022100423,01194,アドミラブル,ブルーロゼット,キングズベスト,0.5491336469446464,1
13,8,14,リッキースタイル,牡4,56.0,△舟山,水野,,美浦,2022103577,01221,ジャスタウェイ,ラズールリッキー,スタチューオブリバティ,-1.1263706102467557,6
14,8,15,グランデスフィーダ,牡6,58.0,横山琉,佐藤悠,,栗東,2020104913,01192,ドゥラメンテ,シスタリーラヴ,Bellamy Road,-1.5919564628675884,10
