,式別,馬番,配当,人気
0,単勝,1,390,2
1,複勝,1,160,1
2,複勝,2,200,4
3,複勝,5,920,8
4,枠連,1-2,960,2
5,馬連,1-2,960,3
6,ワイド,1-2,310,2
7,ワイド,1-5,2420,22
8,ワイド,2-5,3440,35
9,馬単,1→2,1650,3
10,3連複,1-2-5,13620,41
11,3連単,1→2→5,49530,157
