,式別,馬番,配当,人気
0,単勝,10,2700,7
1,複勝,10,620,7
2,複勝,7,310,5
3,複勝,15,320,4
4,枠連,4-5,1550,6
5,馬連,7-10,9590,27
6,ワイド,7-10,2260,26
7,ワイド,10-15,1820,22
8,ワイド,7-15,910,10
9,馬単,10→7,22120,59
10,3連複,7-10-15,16060,52
11,3連単,10→7→15,146030,384
