,式別,馬番,配当,人気
0,単勝,3,1650,6
1,複勝,3,280,5
2,複勝,6,160,4
3,複勝,5,130,1
4,馬連,3-6,3480,14
5,ワイド,3-6,880,13
6,ワイド,3-5,720,8
7,ワイド,5-6,320,3
8,馬単,3→6,7180,27
9,3連複,3-5-6,2210,6
10,3連単,3→6→5,30940,118
