,式別,馬番,配当,人気
0,単勝,10,550,3
1,複勝,10,150,2
2,複勝,8,240,7
3,複勝,11,140,1
4,枠連,7-8,480,2
5,馬連,8-10,1490,4
6,ワイド,8-10,530,5
7,ワイド,10-11,340,1
8,ワイド,8-11,710,14
9,馬単,10→8,2910,10
10,3連複,8-10-11,2080,3
11,3連単,10→8→11,14890,52
