,式別,馬番,配当,人気
0,単勝,6,870,4
1,複勝,6,300,5
2,複勝,10,240,3
3,複勝,1,210,2
4,枠連,5-7,740,4
5,馬連,6-10,1370,6
6,ワイド,6-10,610,6
7,ワイド,1-6,740,9
8,ワイド,1-10,570,5
9,馬単,6→10,3450,14
10,3連複,1-6-10,2730,8
11,3連単,6→10→1,16800,54
