,式別,馬番,配当,人気
0,単勝,7,810,6
1,複勝,7,270,5
2,複勝,10,220,4
3,複勝,3,160,1
4,枠連,5-7,1600,7
5,馬連,7-10,4110,19
6,ワイド,7-10,1360,20
7,ワイド,3-7,850,10
8,ワイド,3-10,520,4
9,馬単,7→10,7410,34
10,3連複,3-7-10,4510,12
11,3連単,7→10→3,31400,102
