,式別,馬番,配当,人気
0,単勝,10,720,3
1,複勝,10,200,3
2,複勝,12,560,10
3,複勝,13,110,1
4,枠連,7-8,210,1
5,馬連,10-12,10370,30
6,ワイド,10-12,2830,31
7,ワイド,10-13,360,3
8,ワイド,12-13,1080,12
9,馬単,10→12,18190,44
10,3連複,10-12-13,5540,17
11,3連単,10→12→13,54750,161
