,式別,馬番,配当,人気
0,単勝,13,770,5
1,複勝,13,220,4
2,複勝,15,540,8
3,複勝,10,190,2
4,枠連,7-8,4860,20
5,馬連,13-15,6130,23
6,ワイド,13-15,1410,17
7,ワイド,10-13,690,7
8,ワイド,10-15,1910,26
9,馬単,13→15,8790,35
10,3連複,10-13-15,8450,30
11,3連単,13→15→10,53190,189
