,式別,馬番,配当,人気
0,単勝,5,1480,5
1,複勝,5,280,5
2,複勝,1,230,3
3,複勝,10,550,7
4,枠連,1-5,4510,11
5,馬連,1-5,4600,16
6,ワイド,1-5,1310,16
7,ワイド,5-10,2490,25
8,ワイド,1-10,2380,24
9,馬単,5→1,12530,36
10,3連複,1-5-10,25330,65
11,3連単,5→1→10,170340,385
