,式別,馬番,配当,人気
0,単勝,6,2590,10
1,複勝,6,740,11
2,複勝,12,200,2
3,複勝,3,340,6
4,枠連,3-6,1610,6
5,馬連,6-12,4270,17
6,ワイド,6-12,1490,18
7,ワイド,3-6,3570,45
8,ワイド,3-12,1250,12
9,馬単,6→12,10110,41
10,3連複,3-6-12,20010,82
11,3連単,6→12→3,104230,406
