,式別,馬番,配当,人気
0,単勝,7,620,4
1,複勝,7,180,2
2,複勝,11,540,9
3,複勝,10,150,1
4,枠連,5-7,4410,19
5,馬連,7-11,9810,33
6,ワイド,7-11,2620,31
7,ワイド,7-10,370,1
8,ワイド,10-11,1650,22
9,馬単,7→11,14410,53
10,3連複,7-10-11,8160,32
11,3連単,7→11→10,74980,259
