,式別,馬番,配当,人気
0,単勝,8,670,5
1,複勝,8,210,4
2,複勝,4,250,6
3,複勝,2,150,1
4,枠連,4-7,2720,13
5,馬連,4-8,5460,20
6,ワイド,4-8,1400,19
7,ワイド,2-8,510,6
8,ワイド,2-4,670,9
9,馬単,8→4,8770,37
10,3連複,2-4-8,5250,20
11,3連単,8→4→2,40520,157
