,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010202,1,8,10,ストロングボーイ,牡3,57.0,荻野琢,0:1:45.5,,3,5.5,37.8,,栗東 野中,522(+6)
202602010202,2,7,8,ペガサスウィンド,牝3,55.0,鮫島駿,0:1:45.8,1.1/2,6,8.3,39.2,,栗東 宮地,498(+4)
202602010202,3,8,11,セスティーナ,セ3,57.0,佐々木,0:1:46.2,2.1/2,1,3.6,39.2,,栗東 須貝,504(-10)
202602010202,4,7,9,ユマハム,牡3,57.0,横山和,0:1:46.8,3.1/2,4,7.6,38.7,,美浦 田中博,468(+4)
202602010202,5,4,4,ダンツアラーム,牝3,52.0,▲遠藤,0:1:46.8,ハナ,8,23.2,38.4,,栗東 本田,432(+4)
202602010202,6,5,5,サトノフレイ,牡3,54.0,▲小林美,0:1:46.8,アタマ,2,3.8,40.2,,栗東 友道,480(+2)
202602010202,7,3,3,マルシュボヌール,牝3,53.0,△舟山,0:1:47.0,1,7,10.1,39.7,,栗東 柴田,428(+14)
202602010202,8,1,1,ライヴマルガリータ,牝3,55.0,富田,0:1:47.3,2,9,114.1,39.5,,美浦 牧,456(+2)
202602010202,9,2,2,ホワイトラバーズ,牝3,55.0,国分恭,0:1:47.3,アタマ,10,147.7,40.3,,栗東 大根田,482(0)
202602010202,10,6,7,テリコス,牡3,57.0,岩田康,0:1:47.5,3/4,5,8.2,40.1,,栗東 四位,498(-8)
202602010202,11,6,6,キタノオンザバス,牝3,55.0,原田和,0:1:48.2,4,11,251.8,39.4,,美浦 蛯名利,446(-6)
