,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010106,1,2,2,オンザムービー,牡3,57.0,横山和,0:1:43.5,,2,3.0,36.2,,栗東 牧田,480(-6)
202602010106,2,7,10,コイオステソーロ,牡3,57.0,丹内,0:1:43.5,ハナ,1,2.8,36.9,,美浦 高木,530(0)
202602010106,3,4,4,セイウンサファイア,牝3,54.0,☆長浜,0:1:45.5,大,8,36.1,38.8,,美浦 本間,468(+2)
202602010106,4,5,5,メイショウタイザン,牡3,57.0,横山琉,0:1:46.5,6,4,9.9,38.9,,栗東 高橋忠,458(+4)
202602010106,5,7,9,メイショウライガ,牡3,53.0,★河原田,0:1:46.5,クビ,10,70.2,39.3,,栗東 藤原,440(+2)
202602010106,6,5,6,サンオブザサン,牡3,57.0,斎藤,0:1:46.7,3/4,6,32.3,39.2,,栗東 高橋一,514(+12)
202602010106,7,6,7,ホシヅキヨ,牡3,57.0,松岡,0:1:46.7,アタマ,5,25.2,39.0,,美浦 柄崎,468(-2)
202602010106,8,6,8,トーレス,牡3,57.0,古川吉,0:1:46.7,アタマ,12,141.2,38.7,,栗東 秋山,460(-4)
202602010106,9,1,1,トーセンアミューズ,牡3,57.0,小崎,0:1:47.7,6,11,124.1,40.0,,美浦 加藤征,444(-10)
202602010106,10,8,11,キセログラフィカ,牡3,57.0,横山武,0:1:47.9,1,3,3.3,40.6,,美浦 大和田,502(-2)
202602010106,11,8,12,エトワールブルー,牡3,54.0,▲遠藤,0:1:48.0,クビ,9,47.4,41.0,,栗東 本田,514(0)
202602010106,12,3,3,ワルキューレキング,牡3,54.0,▲小林美,0:1:48.6,4,7,33.6,41.1,,美浦 伊藤大,480(-12)
