,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010201,1,7,13,カガラプンツェル,牝3,55.0,原田和,0:1:08.5,,5,7.7,34.6,,美浦 萱野,476(0)
202602010201,2,8,15,マメーアップル,牝3,55.0,横山琉,0:1:08.7,1.1/4,7,18.3,34.5,,美浦 岩戸,432(-4)
202602010201,3,5,10,ニシノオールワン,牝3,55.0,鮫島駿,0:1:08.8,1,2,4.8,35.0,,美浦 加藤征,454(0)
202602010201,4,7,14,フリーダムスタイル,牝3,55.0,吉田隼,0:1:08.9,3/4,9,22.5,34.6,,栗東 森田,414(+16)
202602010201,5,3,5,ミルトメロディー,牝3,51.0,★河原田,0:1:09.0,1/2,6,12.8,34.8,,美浦 青木,422(0)
202602010201,6,3,6,ヴェンデボヌール,牡3,57.0,佐々木,0:1:09.0,クビ,4,7.0,34.6,,美浦 久保田,460(-6)
202602010201,7,2,3,サンエンジェルス,牝3,55.0,浜中,0:1:09.2,1.1/2,3,4.9,34.8,,栗東 谷,418(+8)
202602010201,8,2,4,ハイバーニアン,牡3,56.0,☆長浜,0:1:09.4,1,15,296.7,34.2,,美浦 高橋文,464(-6)
202602010201,9,4,7,コシタンタン,牝3,52.0,▲小林美,0:1:09.7,1.1/2,8,20.6,34.7,,美浦 竹内,380(0)
202602010201,10,5,9,マテンロウブリッジ,セ3,57.0,横山和,0:1:09.7,アタマ,10,44.5,34.5,,栗東 昆,448(0)
202602010201,11,1,1,シバノパージャン,牡3,57.0,小沢,0:1:09.7,クビ,14,212.1,35.5,,栗東 牧田,438(-4)
202602010201,12,8,16,アルマフレイヤ,牝3,52.0,▲遠藤,0:1:09.8,1/2,13,136.8,34.3,,美浦 伊藤伸,404(0)
202602010201,13,4,8,ルナノーヴァ,牡3,57.0,池添,0:1:09.9,クビ,11,50.0,35.1,,栗東 緒方,438(+16)
202602010201,14,6,11,デルマアサマ,牡3,57.0,黛,0:1:09.9,クビ,16,369.0,34.9,,栗東 森田,450(+2)
202602010201,15,1,2,アゲンストオッズ,牝3,55.0,斎藤,0:1:10.0,1/2,1,3.6,36.1,,美浦 斎藤誠,420(-4)
202602010201,16,6,12,ビップアリス,牝3,55.0,小崎,0:1:10.7,4,12,108.6,36.2,,栗東 松下,430(0)
