,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010102,1,5,7,ビーチイン,牝3,55.0,横山和,0:1:45.4,,4,6.2,38.1,,美浦 和田勇,420(0)
202602010102,2,7,11,アンミックス,牝3,55.0,斎藤,0:1:45.6,1.1/2,10,32.2,38.8,,栗東 高柳大,446(+4)
202602010102,3,6,10,テンレッドサン,牝3,55.0,丹内,0:1:45.9,1.1/2,1,3.1,38.3,,栗東 西園翔,446(+2)
202602010102,4,2,2,コウソクユノ,牝3,55.0,横山武,0:1:46.3,2.1/2,3,6.0,38.3,,美浦 中舘,432(+4)
202602010102,5,5,8,コサージュ,牝3,55.0,横山琉,0:1:46.4,1/2,7,13.8,39.4,,栗東 清水久,412(+2)
202602010102,6,4,6,ルージュアイラ,牝3,53.0,◇今村,0:1:46.5,クビ,9,28.8,39.2,,栗東 池江,404(-2)
202602010102,7,8,13,ミリオンアップ,牝3,55.0,荻野琢,0:1:46.8,2,6,13.7,38.8,,栗東 野中,456(+8)
202602010102,8,8,14,テリオスリコ,牝3,55.0,古川吉,0:1:46.9,3/4,14,241.2,38.9,,栗東 松下,444(+2)
202602010102,9,1,1,ワンダーアスク,牝3,55.0,川又,0:1:47.0,3/4,5,8.9,40.0,,栗東 笹田,442(+12)
202602010102,10,3,4,スマートコーラル,牝3,51.0,★河原田,0:1:47.1,クビ,2,5.4,40.6,,栗東 石坂,490(-6)
202602010102,11,4,5,ドゥブルヴェ,牝3,55.0,佐々木,0:1:47.8,4,11,70.7,39.7,,栗東 池添,486(0)
202602010102,12,7,12,エルファリス,牝3,52.0,▲大久保,0:1:48.0,1.1/4,13,116.3,39.8,,美浦 加藤和,450(+8)
202602010102,13,3,3,ベルラフィネ,牝3,55.0,小沢,0:1:49.2,7,12,71.5,41.6,,栗東 岡田,432(-14)
202602010102,14,6,9,ファイネクローネ,牝3,55.0,浜中,0:1:52.8,大,8,17.4,44.9,,栗東 緒方,442(+6)
