,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010101,1,5,10,ディーズメンフィス,牝3,53.0,△舟山,0:1:08.5,,7.0,27.0,34.6,,美浦 村田,478(+2)
202602010101,2,4,7,アルサック,牝3,55.0,丹内,0:1:08.7,1.1/4,4.0,7.4,34.4,,栗東 柴田,490(+4)
202602010101,3,8,15,テンユウ,牡3,57.0,岩田康,0:1:09.0,2,5.0,8.1,33.7,,美浦 奥村武,482(+4)
202602010101,4,3,6,コスモファーブロス,牝3,55.0,横山武,0:1:09.0,アタマ,3.0,4.0,34.3,,栗東 吉田,422(+6)
202602010101,5,3,5,ジャーナーリア,牡3,57.0,古川吉,0:1:09.2,1.1/4,2.0,3.8,35.1,,栗東 本田,528(+2)
202602010101,6,7,13,ヨドノサファイア,牝3,55.0,荻野極,0:1:09.3,1/2,6.0,21.3,34.8,,美浦 稲垣,442(0)
202602010101,7,6,11,ハナイロマヒナ,牝3,55.0,北村友,0:1:09.6,1.3/4,9.0,43.0,35.4,,栗東 高橋亮,394(+4)
202602010101,8,4,8,シーシェル,牝3,53.0,△柴田裕,0:1:09.7,3/4,11.0,122.8,34.7,,美浦 武藤,412(+12)
202602010101,9,5,9,ニシノマーレ,牝3,52.0,▲小林美,0:1:10.0,1.3/4,1.0,3.2,35.8,,美浦 伊藤大,400(+4)
202602010101,10,7,14,ソレイユルヴァン,牝3,55.0,小沢,0:1:10.1,3/4,12.0,144.1,34.6,,栗東 辻野,418(+2)
202602010101,11,2,3,ティスマイル,牝3,55.0,黛,0:1:10.5,2.1/2,15.0,423.1,35.0,,美浦 伊藤圭,428(+4)
202602010101,12,2,4,スタンダールロマン,牝3,55.0,松岡,0:1:10.6,クビ,10.0,62.5,36.0,,美浦 堀内,426(-4)
202602010101,13,1,1,ヒャクレツケン,牡3,53.0,★河原田,0:1:10.7,3/4,13.0,179.3,35.8,,美浦 青木,456(-12)
202602010101,14,8,16,ティンクルバレット,牝3,55.0,池添,0:1:11.1,2.1/2,8.0,28.2,36.0,,栗東 池添,418(-6)
202602010101,15,6,12,デルマハルナ,牝3,53.0,△鷲頭,0:1:11.5,2.1/2,14.0,310.4,35.9,,美浦 天間,460(0)
202602010101,除外,1,2,テリオスルミ,牝3,52.0,▲遠藤,,,,,,,美浦 高柳瑞,452(+2)
