,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010208,1,7,10,シーグルロス,牝3,50.0,▲小林美,0:1:07.7,,3,7.2,34.2,,美浦 尾形,450(-4)
202602010208,2,8,12,シュークリーム,牝5,56.0,国分恭,0:1:07.8,3/4,9,33.0,34.0,2-2,栗東 西村,436(0)
202602010208,3,8,13,プリンセスモコ,牝3,53.0,佐々木,0:1:07.9,3/4,1,1.8,33.9,3-3,栗東 藤原,450(0)
202602010208,4,6,8,クレセントウイング,セ6,56.0,△舟山,0:1:08.1,1.1/4,5,17.0,33.5,10-9,美浦 高橋文,464(+4)
202602010208,5,2,2,グリフォン,牝4,56.0,斎藤,0:1:08.3,1,6,18.2,34.3,,栗東 小椋,442(+6)
202602010208,6,7,11,フロウアンドライム,牡4,58.0,横山和,0:1:08.3,ハナ,2,6.1,34.1,,美浦 大和田,454(+12)
202602010208,7,4,4,スプリングデイ,牝5,56.0,黛,0:1:08.4,3/4,10,36.3,34.1,,美浦 伊藤大,428(-2)
202602010208,8,4,5,シャインズオンユー,牡5,58.0,富田,0:1:08.5,1/2,12,104.9,33.7,,栗東 藤野,454(-2)
202602010208,9,6,9,フレンドモナコ,牡3,52.0,▲遠藤,0:1:08.5,クビ,11,88.2,34.2,7-6,美浦 加藤和,414(-2)
202602010208,10,3,3,マジェステラ,牝3,53.0,鮫島駿,0:1:08.6,クビ,4,8.1,34.4,,美浦 千葉,482(+4)
202602010208,11,5,7,アートフォーム,牝5,54.0,△柴田裕,0:1:08.8,1.1/2,13,126.9,34.0,,栗東 畑端,454(-2)
202602010208,12,5,6,スマッシュアウト,牡4,58.0,原田和,0:1:08.9,1/2,8,32.3,34.5,,美浦 栗田,452(+2)
202602010208,13,1,1,ジャスパールビー,牝3,52.0,☆長浜,0:1:09.3,2.1/2,7,23.7,34.4,,栗東 森秀,448(+8)
