,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010110,1,2,4,カテリーナ,牝5,56.0,浜中,0:1:45.9,,5,8.0,33.8,,栗東 田中克,466(-4)
202602010110,2,7,14,マイスターヴェルク,牝4,56.0,横山和,0:1:46.5,3.1/2,4,7.7,34.6,,美浦 勢司,522(+6)
202602010110,3,8,15,ウインシャーガス,牝4,56.0,鮫島駿,0:1:46.5,クビ,2,5.2,34.5,,栗東 杉山晴,474(+2)
202602010110,4,5,9,トレミニョン,牝5,56.0,松本,0:1:46.7,3/4,13,64.3,34.5,,美浦 和田勇,480(-10)
202602010110,5,4,8,フォルテフィオーレ,牡5,58.0,丹内,0:1:46.8,3/4,7,13.8,34.1,,美浦 上原佑,452(+2)
202602010110,6,6,11,ロードマンハイム,セ6,58.0,岩田康,0:1:46.8,クビ,10,23.8,35.1,,栗東 友道,514(-4)
202602010110,7,1,1,レイヤードレッド,牡4,58.0,長浜,0:1:46.9,クビ,9,21.2,34.6,,美浦 手塚久,484(-2)
202602010110,8,4,7,サタデーサンライズ,牝4,56.0,北村友,0:1:46.9,クビ,3,5.9,36.8,,栗東 石坂,456(+20)
202602010110,9,5,10,ラブリーリディア,牝4,56.0,小沢,0:1:47.0,クビ,12,49.1,34.1,,栗東 中内田,454(+6)
202602010110,10,2,3,ハートメテオ,牝4,56.0,富田,0:1:47.0,ハナ,1,3.7,34.6,,栗東 笹田,452(+16)
202602010110,11,8,16,ベネスピラ,牡4,58.0,荻野極,0:1:47.2,1.1/4,6,13.1,37.0,,美浦 鹿戸,450(-2)
202602010110,12,7,13,ヤコブセン,牡4,58.0,斎藤,0:1:47.4,1.1/4,15,157.3,35.2,,美浦 斎藤誠,506(-2)
202602010110,13,3,6,ファミリーツリー,牝5,56.0,佐々木,0:1:47.4,クビ,11,41.5,34.7,,栗東 河嶋,464(+6)
202602010110,14,3,5,ストームサンダー,牡3,55.0,舟山,0:1:47.7,1.3/4,8,18.4,34.8,,栗東 安達,464(-4)
202602010110,15,1,2,エリム,牝6,56.0,原田和,0:1:47.8,クビ,14,95.7,35.5,,美浦 上原博,462(+2)
202602010110,16,6,12,ザブライド,牝5,56.0,荻野琢,0:1:50.3,大,16,184.1,37.6,,栗東 西村,478(+4)
