,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010109,1,6,6,ウェイクフィールド,牡3,55.0,横山和,0:1:59.8,,5,9.2,35.6,,美浦 嘉藤,486(0)
202602010109,2,2,2,ドウアドバンテージ,牡5,58.0,浜中,0:1:59.9,3/4,2,3.4,35.5,,栗東 四位,494(0)
202602010109,3,1,1,マカナアネラ,牡3,55.0,松本,0:2:00.1,1.1/4,3,6.2,35.6,,栗東 角田,452(+2)
202602010109,4,8,10,カムアップローゼス,牡3,55.0,鮫島駿,0:2:00.1,ハナ,1,2.6,35.5,,栗東 浜田,460(-6)
202602010109,5,5,5,マイネルモメンタム,牡5,58.0,横山琉,0:2:00.1,アタマ,7,28.5,35.5,,美浦 相沢,486(-6)
202602010109,6,4,4,ムーンストラック,牝4,56.0,小崎,0:2:00.1,クビ,10,61.3,35.3,,美浦 武市,462(-2)
202602010109,7,7,8,ページターナー,牡3,55.0,小沢,0:2:00.3,1,4,7.0,35.8,,栗東 中内田,514(0)
202602010109,8,6,7,ディーリライズ,牡3,55.0,佐々木,0:2:00.4,クビ,9,29.1,35.9,,栗東 緒方,482(+2)
202602010109,9,7,9,シャインバオバブ,牡4,58.0,古川吉,0:2:00.5,1,6,24.6,35.6,,栗東 本田,520(+8)
202602010109,10,3,3,ニシノイストワール,牡4,58.0,荻野極,0:2:00.7,1,11,66.1,36.1,,美浦 鹿戸,470(+14)
202602010109,11,8,11,ウインボレロ,牡5,58.0,丹内,0:2:02.3,10,8,28.6,38.0,,美浦 水野,444(-4)
