,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010206,1,2,3,エイカイコバチ,牝3,55.0,小沢,0:1:59.6,,9.0,68.2,35.3,8-6-5,栗東 藤原,454(+2)
202602010206,2,1,2,マテンロウオリジン,牡3,57.0,池添,0:1:59.6,クビ,1.0,1.5,36.0,,栗東 坂口,486(0)
202602010206,3,3,5,ハルノアメ,牡3,53.0,★河原田,0:1:59.7,クビ,12.0,115.2,35.1,,美浦 上原博,424(-6)
202602010206,4,5,9,ヒメヒオウギ,牝3,53.0,△柴田裕,0:1:59.9,1.1/2,11.0,97.5,35.6,,栗東 中竹,386(-4)
202602010206,5,1,1,ボーントゥラブユー,牝3,55.0,横山琉,0:2:00.4,2.1/2,8.0,56.2,36.3,,美浦 小笠,474(-4)
202602010206,6,6,11,ラップトップ,牝3,53.0,△舟山,0:2:00.5,1,6.0,18.0,36.4,,栗東 小栗,402(+8)
202602010206,7,4,8,フローレンスフーガ,牡3,57.0,横山和,0:2:00.8,1.1/2,3.0,8.1,37.0,,栗東 四位,478(-2)
202602010206,8,8,16,レジオンポレール,牡3,57.0,鮫島駿,0:2:00.8,クビ,7.0,20.9,35.8,,美浦 堀,482(0)
202602010206,9,5,10,ハートチャン,牝3,53.0,◇古川奈,0:2:01.4,3.1/2,15.0,338.1,36.4,,美浦 金成,394(-2)
202602010206,10,7,14,ブライトエアリー,牝3,53.0,◇今村,0:2:01.7,1.1/2,5.0,15.3,37.3,,美浦 相沢,446(-6)
202602010206,11,4,7,ビップジョワ,牝3,55.0,富田,0:2:01.9,1.1/4,10.0,84.1,38.1,,美浦 高柳瑞,420(+4)
202602010206,12,8,15,ミナヅキ,牡3,54.0,▲小林美,0:2:01.9,クビ,4.0,13.0,36.9,,美浦 清水英,466(+12)
202602010206,13,2,4,アルペングロー,牡3,57.0,佐々木,0:2:01.9,アタマ,2.0,6.4,36.8,,栗東 上村,492(0)
202602010206,14,3,6,ウインアベリア,牝3,54.0,☆長浜,0:2:02.2,1.1/2,14.0,189.0,37.4,,美浦 和田郎,420(+12)
202602010206,15,6,12,ヴァールザーゲン,牝3,55.0,斎藤,0:2:03.3,7,13.0,185.8,38.3,,美浦 松山,402(-6)
202602010206,除外,7,13,ピアス,牝3,55.0,黛,,,,,,,美浦 森一,458(-4)
