,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202602010212,1,7,8,ストラーダ,牝3,53.0,横山和,0:1:45.6,,5,6.7,38.4,,栗東 安田,480(0)
202602010212,2,4,4,グレイスフルマーチ,牡4,58.0,斎藤,0:1:45.8,3/4,6,12.1,38.0,,栗東 中村,468(+6)
202602010212,3,2,2,アオハルブルース,牡3,55.0,岩田康,0:1:45.9,1/2,1,3.5,38.5,,美浦 栗田,524(+2)
202602010212,4,3,3,ベイビールビオ,牡7,58.0,小崎,0:1:46.1,1.1/4,10,113.5,37.7,,美浦 石栗,510(+2)
202602010212,5,8,10,パシーヴ,牡4,57.0,☆長浜,0:1:46.1,クビ,4,6.5,37.9,,美浦 上原博,482(0)
202602010212,6,6,6,アチーヴァー,牡3,55.0,佐々木,0:1:46.6,2.1/2,3,4.6,38.6,,栗東 石坂,456(+4)
202602010212,7,5,5,ガーネットフレア,牝3,53.0,鮫島駿,0:1:46.7,1/2,2,3.9,39.3,,栗東 杉山佳,452(+10)
202602010212,8,7,7,ライフイズ,牝3,50.0,▲小林美,0:1:46.7,クビ,7,14.4,39.6,,美浦 鈴木慎,406(-2)
202602010212,9,1,1,マジカルシャイン,牝4,56.0,富田,0:1:47.0,1.1/2,8,31.1,38.9,,栗東 武英,516(+20)
202602010212,10,8,9,トップオンザヒル,セ4,58.0,国分恭,0:1:47.2,1.1/4,9,80.7,38.7,,栗東 岡田,468(-10)
