,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ゼンノツキヨミ,牝5,56.0,松山,秋山,,栗東,2021106983,01126,ロードカナロア,クーファディーヴァ,Frankel,-1.0884811279701285,8
1,1,2,ゲクウ,牡4,58.0,菅原隆,小手川,,美浦,2022103739,01129,スズカコーズウェイ,キスミーローズ,サウスヴィグラス,-2.086172126269788,14
2,2,3,メモリーグラス,牡6,58.0,菱田,松永康,,美浦,2020107095,01144,イスラボニータ,ラベンダーメモリー,ナカヤマフェスタ,-2.4653046800246767,16
3,2,4,セールヴォラン,牡5,58.0,幸,北出,,栗東,2021101057,00732,グァンチャーレ,スカイシーアキラ,Swiss Spirit,-1.0891559774046313,9
4,3,5,ヨシノヤッタルデー,牡5,56.0,△柴田裕,中竹,,栗東,2021102336,01212,ファインニードル,ナムラバイオレット,チーフベアハート,-1.6853410698583935,12
5,3,6,ドンパッショーネ,牡4,58.0,団野,斉藤崇,,栗東,2022105965,01180,Quality Road,ストーミーエンブレイス,Circular Quay,-0.1752871422020132,3
6,4,7,タイセイディアマン,牡4,58.0,岩田望,大橋,,栗東,2022107082,01174,カレンブラックヒル,メリオール,キングカメハメハ,-0.11632170652576046,2
7,4,8,ジャスパーソレイユ,牡4,58.0,川田,森秀,,栗東,2022110111,01088,Mitole,Hen Escape,ヘニーヒューズ,0.825753512955706,1
8,5,9,カワキタマナレア,牝4,56.0,鮫島駿,杉山佳,,栗東,2022106169,01157,ヘニーヒューズ,カフジビーナス,ディープインパクト,-1.7723518916146908,13
9,5,10,レイユール,牝4,56.0,吉村,手塚久,,美浦,2022101464,01216,キズナ,レイカーラ,キングカメハメハ,-0.9509327018540894,7
10,6,11,クリノオリーブ,牝5,53.0,▲田山,谷,,栗東,2021102259,01220,ニューイヤーズデイ,クリノラホール,ダイワメジャー,-2.2961930967595188,15
11,6,12,フェンダー,牡5,58.0,西村淳,柴田,,栗東,2021105753,01171,モーリス,プリンセスロック,スウィフトカレント,-0.54105188015727,4
12,7,13,キタノライブリー,牝4,56.0,西塚,本間,,美浦,2022106471,01200,アジアエクスプレス,バトルジェジェジェ,ステイゴールド,-1.2483980342497165,10
13,7,14,ビーマックス,牡4,58.0,高杉,藤野,,栗東,2022100729,01213,サトノアラジン,タマモカトルズ,サウスヴィグラス,-1.3095687547299084,11
14,8,15,ズバットマサムネ,セ5,58.0,荻野琢,杉山佳,,栗東,2021105711,01112,キンシャサノキセキ,ビバリーヒルズ,スニッツェル,-0.5812896215383627,5
15,8,16,ミッキーマカパ,牡4,58.0,坂井,田中博,,美浦,2022105737,01163,ロードカナロア,レディマカパ,Equiano,-0.8118819183610883,6
