,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,インサイドエッジ,牝2,55.0,ゴンサルベ,和田勇,,美浦,2024107186,05675,エピファネイア,デアリングエッジ,キングカメハメハ,0.021791953725674825,3
1,2,2,ルークウォーム,牝2,55.0,津村,手塚久,,美浦,2024100660,01092,Too Darn Hot  (英),スノースター,Raven's Pass,-0.826307295998924,8
2,3,3,アフィーリア,牝2,55.0,三浦,浅利,,美浦,2024106144,01122,ドレフォン  Drefong(米),アミークス,オルフェーヴル,-2.300425113932263,11
3,4,4,オーケーマドンナ,牝2,55.0,菊沢,相沢,,美浦,2024104606,01161,ハービンジャー  Harbinger(英),ミラクルブラッド,ドリームジャーニー,-0.6521594260085098,7
4,5,5,ソプラノクイーン,牝2,55.0,戸崎圭,中舘,,美浦,2024106878,05386,キズナ,エウリディーチェ,シンボリクリスエス,-0.07967051072819602,5
5,6,6,エルシオン,牝2,55.0,横山典,柄崎,,美浦,2024100050,00660,ステルヴィオ,マリーチ,モーリス,-1.1146095369046616,10
6,6,7,パストザクラウン,牝2,55.0,原,高橋忠,,栗東,2024104298,01184,サトノクラウン,リリアンフェルス,ダイワメジャー,-0.5938569048542601,6
7,7,8,スターリーデー,牝2,53.0,◇今村,茶木,,栗東,2024107146,01193,インディチャンプ,インザスポットライト  In The Spotlight(愛),Exceed And Excel,-0.00047542916378191997,4
8,7,9,ニクスルーナ,牝2,55.0,松山,高柳大,,栗東,2024106712,01126,ジャンダルム,ルナベイル,ハーツクライ,-0.9343575127748429,9
9,8,10,ゴールデンハニビー,牝2,55.0,ルメール,黒岩,,美浦,2024106263,05339,エピファネイア,キャヴァルドレ  Cavale Doree(仏),Sunday Break,1.6858322734590423,1
10,8,11,ユリア,牝2,55.0,荻野極,久保田,,美浦,2024105183,01160,シスキン  Siskin(米),アルギュロス,マンハッタンカフェ,0.5028051622080506,2
