,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,セルジュバローズ,牡3,57.0,川田,池江,,栗東,2023103092,01088,サートゥルナーリア,ホワットアスポット,Arch,2.566317347009176,1
1,2,2,オパールテソーロ,牝3,55.0,中井,高橋文,,美浦,2023106756,01141,シュヴァルグラン,ロマンシエール,アグネスデジタル,-2.6753214794534896,10
2,3,3,マサノシリウス,牡3,54.0,▲田山,藤野,,栗東,2023100018,01220,レイデオロ,ヤマイチファミリー,エンパイアメーカー,-1.3469939452679363,8
3,4,4,エクストラプッシュ,牡3,57.0,小沢,奥村豊,,栗東,2023105329,01185,ナダル,ヘアケイリー,ディープインパクト,-2.5583694918445476,9
4,4,5,ピースビート,牡3,57.0,団野,中村,,栗東,2023103098,01180,アメリカンペイトリオット,メジャータイフーン,ダイワメジャー,0.35258133983892515,3
5,5,6,ケンフィールド,牡3,57.0,国分恭,大根田,,栗東,2023101694,01124,タリスマニック,ケンブリッジハーツ,キングヘイロー,-2.8650748115854334,11
6,5,7,メイショウジンライ,牡3,57.0,吉村,高橋亮,,栗東,2023103152,01216,インディチャンプ,ヴィヴァシャスヴィヴィアン,Distorted Humor,-0.7787682528662663,6
7,6,8,レヴロード,牡3,54.0,▲和田陽,畑端,,栗東,2023106139,01223,キセキ,アウラヴィータ,アジアエクスプレス,-3.976134451849753,12
8,6,9,メイショウイッカク,牡3,53.0,★河原田,池添,,栗東,2023102242,01204,ドレフォン,メイショウショウブ,ダイワメジャー,0.004625416137593548,4
9,7,10,ツキノコブネ,牡3,57.0,菅原隆,小手川,,美浦,2023105539,01129,タリスマニック,ルナカリーナ,オルフェーヴル,-1.2030242483020548,7
10,7,11,レッドホット,セ3,57.0,松若,河嶋,,栗東,2023104395,01154,キズナ,スティーリンキッシーズ,Sky Mesa,0.9810193411832968,2
11,8,12,ロイヤルタイム,牡3,54.0,▲石神道,和田郎,,美浦,2023103932,01209,サトノクラウン,ラプチュア,バンブーエール,-4.4449393399415404,13
12,8,13,ゴーレジェンド,牡3,57.0,富田,武英,,栗東,2023100404,01168,タイセイレジェンド,ウインサクヤヒメ,ステイゴールド,-0.5618218550053254,5
