,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010708,1,8,15,ハギノコラソン,牝4,54.0,△舟山,0:1:53.2,,1,2.4,38.2,,栗東 寺島,474(+4)
202604010708,2,3,5,テルケンユミクイン,牝4,56.0,菊沢,0:1:53.8,3.1/2,9,30.2,39.0,,美浦 田島,510(+10)
202604010708,3,6,11,カルミアクラウン,牝4,56.0,小沢,0:1:53.9,3/4,3,13.1,38.9,,栗東 吉岡,436(-4)
202604010708,4,1,1,マタミカンサン,牝4,56.0,ゴンサ,0:1:53.9,アタマ,2,2.7,38.6,,美浦 加藤士,462(+2)
202604010708,5,7,12,ムーランブルー,牝6,56.0,吉田隼,0:1:54.1,3/4,11,51.9,38.1,,美浦 久保田,504(0)
202604010708,6,4,6,ツァガーンサル,牝4,56.0,杉原,0:1:54.3,1.1/2,7,19.4,38.4,,美浦 平岩,554(+18)
202604010708,7,8,14,ブーケドグレイス,牝5,56.0,横山琉,0:1:54.4,クビ,13,59.8,38.2,,美浦 相沢,478(+4)
202604010708,8,2,3,リュミナーズ,牝4,56.0,亀田,0:1:54.5,1,10,48.3,38.9,,美浦 堀内,452(+8)
202604010708,9,6,10,メイショウピリカ,牝4,54.0,◇今村,0:1:54.7,1,5,17.4,38.9,,栗東 本田,484(+10)
202604010708,10,5,8,オブシディアーナ,牝4,52.0,★河原田,0:1:54.8,1/2,4,14.8,40.1,,栗東 池添,476(+2)
202604010708,11,2,2,エウテルペ,牝4,53.0,▲石神道,0:1:55.1,2,8,21.8,39.9,,美浦 和田郎,458(+2)
202604010708,12,7,13,エレガンシア,牝4,53.0,▲石田,0:1:55.2,クビ,6,18.0,39.7,,栗東 高柳大,446(+8)
202604010708,13,4,7,ルージュミステリオ,牝4,56.0,丹内,0:1:55.5,2,12,56.5,40.2,,栗東 辻野,432(-2)
202604010708,14,3,4,キタノマーシャル,牝4,56.0,小林脩,0:1:55.8,2,15,145.6,40.8,,美浦 奥平,506(0)
202604010708,15,5,9,ニシノエピカリ,牝4,56.0,野中,0:1:57.3,9,14,90.4,41.0,,美浦 秋本,406(+2)
