,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010312,1,8,11,ハイクオリティ,牡4,58.0,ゴンサ,0:1:54.8,,1,1.7,40.9,1-1-1-1,栗東 今野,476(+2)
202604010312,2,6,8,カレンラップスター,牡4,58.0,松本,0:1:55.2,2.1/2,2,6.4,40.1,9-8-7-6,栗東 小林,508(+6)
202604010312,3,3,3,タルタロス,牡5,55.0,▲石神道,0:1:55.4,3/4,6,20.0,40.0,12-12-9-9,美浦 天間,462(0)
202604010312,4,1,1,チュウワダイオウ,セ5,56.0,△舟山,0:1:55.9,3,7,22.6,41.6,5-4-3-3,栗東 加藤公,466(+8)
202604010312,5,2,2,トーアケルキラ,セ4,55.0,▲石田,0:1:56.0,1/2,3,6.5,41.5,5-6-5-4,美浦 辻,482(-4)
202604010312,6,4,4,キュードス,牡4,55.0,▲遠藤,0:1:56.2,1.1/4,8,27.9,42.0,3-3-2-2,栗東 荒川,498(+6)
202604010312,7,7,9,ナムラジミー,牡4,54.0,★河原田,0:1:56.6,2,10,86.9,41.6,8-8-7-8,美浦 武市,484(-2)
202604010312,8,7,10,リリーアロー,牡7,55.0,▲和田陽,0:1:56.6,アタマ,11,114.7,40.6,10-10-11-10,栗東 平田,500(+4)
202604010312,9,6,7,キタノブレイク,牡4,57.0,☆長浜,0:1:57.3,4,9,37.0,41.6,7-7-10-10,美浦 本間,482(+6)
202604010312,10,5,5,ロストボール,セ7,55.0,▲森田,0:1:57.6,2,12,224.6,41.0,11-11-12-12,美浦 加藤和,442(+6)
202604010312,11,8,12,マテンロウミラクル,牡5,58.0,富田,0:1:58.2,3.1/2,4,7.5,43.7,4-4-5-6,栗東 柴田,514(+8)
202604010312,12,5,6,ブラックジジ,牡4,58.0,原田和,0:1:58.2,ハナ,5,16.1,43.8,2-2-3-4,美浦 菊川,472(0)
