,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010403,1,3,5,ノリノドラゴン,牡3,57.0,吉田隼,0:1:54.6,,2,4.6,38.3,2-2-2-2,栗東 荒川,440(+2)
202604010403,2,1,1,アイビーチーキー,牡3,57.0,ゴンサ,0:1:54.7,クビ,1,1.6,38.2,5-3-3-3,美浦 加藤士,490(+8)
202604010403,3,2,2,マイネルゼーロス,牡3,54.0,▲石神道,0:1:55.4,4,3,6.9,39.2,1-1-1-1,美浦 相沢,488(+6)
202604010403,4,7,12,トップデュオ,牡3,57.0,荻野極,0:1:55.8,2.1/2,4,10.7,39.0,7-5-4-4,美浦 尾関,446(+2)
202604010403,5,6,10,エトワールブルー,牡3,54.0,▲遠藤,0:1:56.3,3,5,17.9,38.5,13-14-12-11,栗東 本田,512(-12)
202604010403,6,5,8,ウインガネーシャ,牡3,57.0,菊沢,0:1:56.3,アタマ,7,46.2,39.1,11-11-8-8,美浦 高木,468(-2)
202604010403,7,4,7,スナークシャラク,牡3,57.0,小沢,0:1:56.6,1.1/2,13,186.0,38.8,15-15-12-11,栗東 今野,516(0)
202604010403,8,4,6,メイショウイッカク,牡3,53.0,★河原田,0:1:56.7,1/2,9,67.2,40.0,3-3-4-4,栗東 池添,484(+4)
202604010403,9,3,4,ハイテイラオユエ,牡3,57.0,国分恭,0:1:56.9,1.1/2,8,55.8,39.6,11-10-8-8,美浦 辻,540(+14)
202604010403,10,6,11,ヤマタケボニータ,牡3,57.0,原田和,0:1:57.0,3/4,11,99.4,39.5,13-13-10-10,美浦 萱野,476(0)
202604010403,11,7,13,エッジランナー,牡3,57.0,武藤,0:1:57.2,3/4,15,482.0,40.2,5-7-6-6,美浦 戸田,432(0)
202604010403,12,8,15,ユイバイハウス,牡3,57.0,中井,0:1:58.4,7,10,86.3,41.4,8-9-6-6,栗東 森田,494(-2)
202604010403,13,5,9,ピグマリオン,牡3,57.0,黛,0:2:00.1,10,14,414.1,42.6,8-7-10-13,美浦 室井,454(+2)
202604010403,14,2,3,トレジャーストーン,牡3,57.0,松本,0:2:02.9,大,6,26.6,45.2,10-11-12-14,栗東 藤原,520(-4)
202604010403,15,8,14,メイケイシャイン,牡3,57.0,富田,0:2:08.3,大,12,160.5,49.3,3-5-15-15,栗東 武英,486(-10)
