,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010605,1,7,13,レゼルフォート,牝3,53.0,△舟山,0:2:01.9,,1,2.4,36.1,,栗東 渡辺,418(-10)
202604010605,2,2,4,ラップトップ,牝3,52.0,▲石神道,0:2:02.0,3/4,5,14.6,36.0,,栗東 小栗,394(+2)
202604010605,3,5,10,コスモアミュレット,牡3,54.0,▲上里,0:2:02.4,2.1/2,7,24.2,37.0,,美浦 加藤士,492(+6)
202604010605,4,4,8,ウインターブレス,牡3,57.0,小沢,0:2:02.4,ハナ,2,4.3,36.5,,美浦 竹内,494(-12)
202604010605,5,8,15,ヴァールザーゲン,牝3,52.0,▲小林美,0:2:02.5,クビ,11,99.2,37.8,,美浦 松山,408(+2)
202604010605,6,3,5,ブランニューホーム,牡3,54.0,▲遠藤,0:2:02.6,1,4,6.9,36.9,,美浦 深山,442(0)
202604010605,7,3,6,サンタカタリナ,牝3,52.0,▲和田陽,0:2:02.8,1.1/4,9,38.7,36.8,,栗東 杉山晴,466(+2)
202604010605,8,1,2,ゴールドフリーダム,セ3,53.0,★河原田,0:2:02.9,1/2,13,134.1,37.4,,美浦 青木,466(-4)
202604010605,9,7,14,スカーレットジーン,牝3,53.0,◇今村,0:2:02.9,ハナ,12,122.8,36.9,,美浦 水野,426(+2)
202604010605,10,8,16,ナムラシンジロー,牡3,57.0,松本,0:2:02.9,クビ,10,80.4,36.6,,栗東 羽月,454(+10)
202604010605,11,4,7,セーヌデローヴ,牡3,54.0,▲石田,0:2:03.4,2.1/2,6,20.1,38.3,,美浦 黒岩,440(-2)
202604010605,12,6,11,マイネルパーロル,牡3,55.0,◇永島,0:2:04.0,4,14,148.1,37.5,,美浦 嘉藤,460(+16)
202604010605,13,5,9,カタカムナ,牝3,52.0,▲水沼,0:2:04.1,1/2,15,206.2,38.4,,美浦 蛯名利,428(+2)
202604010605,14,2,3,サファイアプレミア,牝3,53.0,△柴田裕,0:2:04.6,3,16,387.3,38.1,,美浦 池上,416(+4)
202604010605,15,6,12,ジャスティンカレラ,牡3,57.0,西塚,0:2:05.1,3,8,38.6,39.4,,栗東 友道,466(-4)
202604010605,16,1,1,ウインポーシャ,牝3,54.0,☆長浜,0:2:05.6,3,3,4.8,40.7,,美浦 矢嶋,466(-2)
