,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010211,1,3,4,ブレーザー,牡5,58.0,斎藤,0:1:10.1,,8,14.3,35.9,5-4,美浦 伊坂,522(-10)
202604010211,2,6,10,ユキマル,牡6,57.0,石川,0:1:10.5,2.1/2,1,4.3,36.1,7-6,美浦 尾形,496(-4)
202604010211,3,2,3,ショウナンアビアス,牡6,58.0,ゴンサ,0:1:10.5,アタマ,6,11.9,36.0,9-6,美浦 加藤士,506(-4)
202604010211,4,2,2,ポールセン,牡4,57.0,丹内,0:1:10.7,1,2,5.2,37.1,1-1,美浦 斎藤誠,490(+4)
202604010211,5,5,8,サンライズパスカル,牡6,58.0,富田,0:1:10.9,1.1/4,7,12.4,37.0,3-2,栗東 石坂,544(+4)
202604010211,6,7,13,エティエンヌ,セ7,58.0,長岡,0:1:11.1,1,15,132.5,35.7,14-13,栗東 吉田,510(-2)
202604010211,7,7,12,スリーピース,セ4,58.0,吉田隼,0:1:11.2,1/2,11,27.2,37.2,3-4,美浦 武井,460(0)
202604010211,8,1,1,エコロガイア,牡5,57.0,中井,0:1:11.2,クビ,9,19.3,36.8,7-9,栗東 森秀,478(+4)
202604010211,9,8,14,グッジョブ,牡6,58.0,菊沢,0:1:11.3,1/2,13,59.7,35.9,14-15,栗東 牧浦,466(+12)
202604010211,10,8,15,ルディック,牡5,58.0,小沢,0:1:11.3,ハナ,3,5.7,37.1,5-6,栗東 高野,530(-2)
202604010211,11,4,7,エスカル,牡5,58.0,丸山,0:1:11.4,クビ,4,6.7,36.3,12-10,栗東 森秀,506(0)
202604010211,12,6,11,アルムラトゥール,牡6,58.0,横山琉,0:1:11.5,1/2,5,11.5,36.7,10-10,栗東 西園翔,500(0)
202604010211,13,5,9,ボディブロー,牡5,57.0,田山,0:1:11.6,1/2,12,58.8,36.4,13-13,栗東 森秀,538(+6)
202604010211,14,3,5,レアンダー,牡5,58.0,亀田,0:1:12.3,4,14,59.8,38.6,2-2,栗東 大根田,458(-2)
202604010211,15,4,6,サフランヒーロー,セ5,58.0,黛,0:1:13.6,8,10,24.6,38.8,10-10,美浦 森一,450(-14)
