,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010104,1,2,2,パープルアドミラル,牡6,60.0,金子,0:3:12.5,,11,88.0,13.3,9-10-6-4,美浦 堀内,450(-2)
202604010104,2,3,3,ハイウェイスター,牝5,58.0,中村,0:3:12.6,1/2,3,5.2,13.3,11-11-10-9,栗東 宮本,496(+4)
202604010104,3,8,11,ウォーターリーダー,牡6,60.0,高田,0:3:12.7,クビ,5,6.0,13.3,7-8-3-3,栗東 藤野,452(0)
202604010104,4,8,10,グアラニア,牡5,60.0,伴,0:3:12.7,クビ,8,33.2,13.3,2-2-2-2,美浦 矢野,514(+8)
202604010104,5,7,8,ベイビーベリッシモ,牡4,59.0,五十嵐,0:3:13.0,1.3/4,10,59.2,13.4,6-5-10-11,美浦 大和田,494(-8)
202604010104,6,7,9,サルサロッサ,牝7,58.0,草野,0:3:13.3,2,9,43.6,13.4,1-1-1-1,美浦 高柳瑞,460(+6)
202604010104,7,1,1,コンバスチョン,セ7,60.0,上野,0:3:13.6,1.1/2,1,3.7,13.4,4-5-6-9,美浦 伊藤圭,500(-4)
202604010104,8,6,7,レッドラマンシュ,セ7,60.0,小牧加,0:3:13.6,クビ,6,8.6,13.4,4-4-3-4,栗東 庄野,474(-2)
202604010104,9,4,4,アメリカンピース,セ8,60.0,小坂,0:3:14.0,2,7,17.2,13.4,7-5-6-6,栗東 東田,462(+10)
202604010104,10,6,6,トモジャシック,牡4,59.0,難波,0:3:14.4,2.1/2,2,4.8,13.5,9-8-9-8,栗東 大根田,484(+14)
202604010104,11,5,5,ヴィアルークス,牡8,60.0,森一,0:3:16.9,大,4,6.0,13.6,3-3-5-6,栗東 小林,518(+4)
