,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010607,1,6,8,ベネスピラ,牡4,58.0,荻野極,0:2:01.4,,1,2.6,34.2,,美浦 鹿戸,452(+4)
202604010607,2,4,4,コスモアチーブ,牡4,58.0,石川,0:2:01.5,3/4,5,13.8,33.4,10-11,美浦 相沢,472(-4)
202604010607,3,8,12,ダノンアトラス,牡5,56.0,△舟山,0:2:01.5,クビ,2,2.9,33.4,,栗東 橋口,410(+8)
202604010607,4,1,1,マイネルアウルム,牡4,55.0,▲石神道,0:2:01.5,ハナ,3,6.4,33.7,7-7,美浦 伊藤伸,448(+10)
202604010607,5,7,11,ウインボレロ,牡5,58.0,武藤,0:2:01.7,1.1/4,6,16.7,34.4,,美浦 水野,448(+4)
202604010607,6,3,3,ロジウムエポック,牡6,54.0,★河原田,0:2:01.8,クビ,12,193.8,34.2,,美浦 村田,488(-8)
202604010607,7,4,5,コンサートマスター,牡4,57.0,☆長浜,0:2:01.9,1,9,55.0,33.3,,美浦 黒岩,484(-2)
202604010607,8,7,10,ディーンズリスター,セ7,58.0,亀田,0:2:02.1,1,4,7.4,34.3,,栗東 斉藤崇,502(0)
202604010607,9,6,9,トラストモアリズム,牝4,54.0,◇今村,0:2:02.2,クビ,8,34.4,34.1,,美浦 高橋文,418(+6)
202604010607,10,5,6,コーラスライン,牝7,53.0,▲上里,0:2:02.2,ハナ,13,281.7,34.3,,美浦 本間,450(+14)
202604010607,11,5,7,デビューフライト,牝4,53.0,▲遠藤,0:2:02.4,1.1/2,11,102.0,33.6,,美浦 小島,440(-4)
202604010607,12,2,2,アンドローゼス,牝5,56.0,丸山,0:2:03.2,5,7,27.9,35.7,,美浦 加藤士,466(+2)
202604010607,13,8,13,ソリッドベーシス,セ4,58.0,菊沢,0:2:04.2,6,10,86.9,36.5,,美浦 大和田,486(+6)
