,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010208,1,4,4,マドモアゼルアスク,牝4,56.0,小沢,0:1:47.3,,2,3.8,34.5,3-3,栗東 藤原,448(-2)
202604010208,2,5,6,マイネルアレス,牡4,58.0,丹内,0:1:47.3,クビ,4,6.9,34.3,4-4,美浦 相沢,460(-4)
202604010208,3,5,5,ナムラブーニン,牡5,58.0,吉田隼,0:1:47.5,1.1/4,8,15.8,34.4,4-4,栗東 高橋一,468(0)
202604010208,4,7,9,サトノシャルレーヌ,牝4,54.0,△田山,0:1:47.7,1,3,6.7,34.5,6-6,美浦 宮田,468(+20)
202604010208,5,8,11,グランツローゼ,牝4,53.0,▲森田,0:1:47.8,1,12,177.3,34.1,11-11,美浦 和田雄,444(+2)
202604010208,6,6,8,ケイツークローン,セ6,58.0,菊沢,0:1:48.0,1,6,9.6,34.5,8-8,美浦 清水英,476(-6)
202604010208,7,8,12,レゼールドラペ,セ4,55.0,▲石神道,0:1:48.2,1,10,68.9,34.7,8-8,美浦 松尾,432(+2)
202604010208,8,6,7,ミエノフェアリー,牝4,54.0,△舟山,0:1:48.3,1/2,1,3.7,35.0,6-6,美浦 古賀慎,406(-14)
202604010208,9,7,10,クラウドセイル,牡6,55.0,▲遠藤,0:1:48.4,3/4,9,31.9,34.7,12-11,美浦 堀内,482(-4)
202604010208,10,2,2,サンピアノソナタ,牝5,53.0,▲上里,0:1:48.5,3/4,11,158.5,36.4,2-2,美浦 小野,458(-6)
202604010208,11,3,3,アンドローゼス,牝5,56.0,丸山,0:1:48.7,3/4,7,11.3,35.2,8-8,美浦 加藤士,464(0)
202604010208,12,1,1,スターエンブレム,牡4,58.0,横山琉,0:1:48.7,1/2,5,8.6,36.6,1-1,美浦 林,476(-4)
