,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010302,1,3,3,ベストブラザーズ,牡3,54.0,▲小林美,0:1:55.4,,1,2.2,39.8,1-1-1-1,美浦 辻,490(0)
202604010302,2,2,2,セブンワンダーズ,牡3,57.0,斎藤,0:1:56.5,7,7,15.3,40.8,2-2-2-2,美浦 斎藤誠,464(-4)
202604010302,3,7,8,ロードステラート,牡3,57.0,富田,0:1:57.7,7,2,4.0,41.7,4-3-3-3,栗東 武英,494(-2)
202604010302,4,5,5,メイショウセンドウ,牡3,57.0,吉田隼,0:1:58.3,3.1/2,5,9.6,41.8,5-5-5-5,栗東 飯田,466(-8)
202604010302,5,6,6,マクローリン,牡3,54.0,▲和田陽,0:1:58.8,3.1/2,8,147.9,41.7,5-6-6-6,栗東 加藤公,466(+4)
202604010302,6,8,9,カズシ,牡3,54.0,▲遠藤,0:1:58.9,1/2,6,11.6,41.7,9-9-7-6,美浦 高柳瑞,484(+10)
202604010302,7,8,10,サンライズアーサー,牡3,57.0,小沢,0:1:59.2,1.1/2,4,9.3,41.2,10-10-9-9,栗東 前川,496(-2)
202604010302,8,1,1,ジュピターテソーロ,牡3,57.0,菊沢,0:1:59.7,3,3,5.4,43.6,3-3-4-4,美浦 高木,482(0)
202604010302,9,4,4,マリブ,牡3,54.0,▲石田,0:2:02.6,大,9,249.2,45.1,7-7-8-8,美浦 和田郎,450(+4)
202604010302,10,7,7,ピアノアコード,牝3,52.0,▲上里,0:2:04.3,10,10,347.8,46.3,8-7-9-10,美浦 室井,436(+6)
