,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010209,1,4,4,レイバックスピン,牝4,56.0,丹内,0:1:53.6,,1,2.0,37.2,2-2-2-1,栗東 牧浦,482(-4)
202604010209,2,3,3,コンアフェット,牝4,56.0,斎藤,0:1:54.2,3.1/2,2,4.6,37.5,4-4-5-5,美浦 斎藤誠,480(+2)
202604010209,3,6,8,ステアハート,牝4,56.0,田山,0:1:54.2,ハナ,3,4.8,37.5,7-6-5-5,栗東 新谷,476(-6)
202604010209,4,2,2,メイショウリリー,牝5,56.0,横山琉,0:1:54.3,3/4,10,65.5,37.0,9-10-10-11,栗東 高橋忠,444(+10)
202604010209,5,7,10,サイモンコーラル,牝6,56.0,柴田裕,0:1:54.4,1/2,11,141.7,37.4,11-10-8-8,栗東 羽月,462(-10)
202604010209,6,5,5,シンボリノエル,牝5,56.0,菊沢,0:1:54.4,ハナ,5,15.7,37.4,6-7-8-8,美浦 秋本,504(+14)
202604010209,7,8,11,プウスカンドゥール,牝6,56.0,中井,0:1:54.5,3/4,6,21.4,37.3,7-7-10-10,栗東 坂口,464(+2)
202604010209,8,7,9,マハナ,牝5,56.0,石川,0:1:54.7,1,9,36.0,37.4,12-12-10-11,栗東 井上,444(-4)
202604010209,9,6,7,ベルイストワール,牝5,56.0,小沢,0:1:54.7,クビ,7,24.0,38.1,10-7-4-3,美浦 松尾,544(-10)
202604010209,10,8,12,サンコンクエスト,牝4,56.0,丸山,0:1:55.0,1.3/4,4,9.9,38.5,3-3-2-3,栗東 渡辺,558(+2)
202604010209,11,1,1,ルージュマローネ,牝4,56.0,杉原,0:1:55.3,1.1/2,8,33.1,38.9,1-1-1-2,美浦 栗田,474(-6)
202604010209,12,5,6,フローラルセント,牝5,56.0,川端,0:1:55.4,3/4,12,152.4,38.7,4-4-5-5,栗東 松下,468(+4)
