,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010810,1,6,11,テセラリアン,牝5,56.0,丹内,0:1:11.3,,8,23.8,36.4,,美浦 鈴木慎,454(+6)
202604010810,2,6,10,セルヴァンス,セ4,58.0,長岡,0:1:11.6,1.3/4,6,14.2,36.6,,栗東 小椋,430(-6)
202604010810,3,8,14,ピコテンダー,牝4,55.0,舟山,0:1:12.0,2.1/2,1,3.2,36.4,,美浦 上原佑,480(-2)
202604010810,4,7,12,ミスエル,牡5,58.0,菊沢,0:1:12.2,1.1/4,9,25.6,37.0,,美浦 菊沢,486(+4)
202604010810,5,7,13,レイアポポ,牝4,56.0,武藤,0:1:12.2,アタマ,13,84.6,36.8,,美浦 青木,488(+6)
202604010810,6,2,3,セレジェイラ,牝4,56.0,亀田,0:1:12.5,1.3/4,4,6.4,36.6,,栗東 西村,478(-6)
202604010810,7,5,9,シルフズミスチーフ,牝4,56.0,荻野極,0:1:12.5,ハナ,2,4.9,36.9,,栗東 池江,462(+6)
202604010810,8,3,5,ゲーベル,牡5,58.0,西塚,0:1:12.5,クビ,10,37.5,37.0,,栗東 渡辺,534(+6)
202604010810,9,5,8,ロッカバイベイビー,牝4,56.0,佐藤,0:1:12.7,1,11,60.3,36.8,,美浦 伊藤圭,460(+10)
202604010810,10,4,7,ビッグドリーム,牡5,58.0,斎藤,0:1:12.7,クビ,3,6.4,37.0,,栗東 西園翔,536(-2)
202604010810,11,8,15,キングクー,牡7,58.0,江田照,0:1:12.8,クビ,12,83.9,36.6,,美浦 室井,530(0)
202604010810,12,4,6,シュバルツガイスト,牡6,58.0,横山琉,0:1:13.0,1.1/2,15,95.0,36.9,,美浦 手塚徳,498(0)
202604010810,13,1,1,ダズリングダンス,セ6,58.0,川須,0:1:13.1,クビ,7,15.2,37.9,,栗東 小椋,486(0)
202604010810,14,3,4,バンディート,牡6,58.0,杉原,0:1:13.8,4,14,90.0,38.1,,栗東 東田,512(+4)
202604010810,15,2,2,アイアムイチバン,牡4,58.0,石川,0:1:14.1,1.3/4,5,7.9,38.3,,美浦 奥平,518(-2)
