,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010609,1,4,7,ラヴェンデル,牝4,56.0,斎藤,0:0:55.3,,12,59.8,32.5,4,栗東 吉村,426(+8)
202604010609,2,4,8,ブラックティンカー,牝4,56.0,長浜,0:0:55.3,クビ,6,12.8,32.6,3,美浦 粕谷,462(+4)
202604010609,3,7,13,グランプレジール,セ7,58.0,小崎,0:0:55.3,アタマ,2,5.1,32.8,2,美浦 堀,526(+10)
202604010609,4,2,4,ベルタソ,牝6,56.0,富田,0:0:55.4,クビ,7,14.0,32.6,4,栗東 小崎,460(+10)
202604010609,5,6,12,ウインマスカレード,牡4,58.0,加藤,0:0:55.5,1/2,4,5.8,32.5,7,栗東 宮本,466(+4)
202604010609,6,1,2,パレスドフィーヌ,牝5,56.0,丸山,0:0:55.5,クビ,10,41.5,32.4,8,美浦 鈴木慎,504(+4)
202604010609,7,3,6,フェリーニ,セ5,58.0,小沢,0:0:55.5,ハナ,11,50.0,32.6,6,栗東 橋口,502(-2)
202604010609,8,5,9,グッバイウェーブ,牝4,56.0,横山琉,0:0:55.7,1,9,41.0,32.3,11,美浦 中川,464(+4)
202604010609,9,5,10,マグネシアブリック,セ4,58.0,荻野極,0:0:55.7,アタマ,5,6.0,32.5,9,美浦 中舘,462(-18)
202604010609,10,8,16,ミエノブラボー,牝5,56.0,石田,0:0:55.7,クビ,3,5.3,32.3,11,美浦 田中勝,466(0)
202604010609,11,8,15,ダノンゴーイチ,牡6,58.0,菊沢,0:0:55.8,クビ,1,4.1,32.6,9,美浦 菊沢,508(+2)
202604010609,12,1,1,ラブカムーン,牝5,56.0,舟山,0:0:55.9,1,13,93.8,32.3,14,栗東 千田,476(0)
202604010609,13,7,14,ビスケット,牝6,56.0,上里,0:0:56.0,1/2,15,195.3,33.6,1,美浦 和田雄,476(-4)
202604010609,14,6,11,プロクレイア,牝4,56.0,亀田,0:0:56.1,クビ,14,146.9,32.7,11,栗東 小林,484(+12)
202604010609,15,3,5,オオゾラヒバリ,牝5,56.0,野中,0:0:56.1,ハナ,8,32.1,32.5,14,美浦 秋本,474(-2)
202604010609,16,2,3,バーニングフレーム,牝4,56.0,遠藤,0:0:56.5,2.1/2,16,366.4,32.7,16,美浦 伊藤伸,468(+2)
