,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010309,1,7,11,トップアタック,牡3,57.0,小沢,0:1:09.8,,7,19.3,35.7,2-2,栗東 小椋,464(+4)
202604010309,2,7,12,デンプシー,牡3,57.0,舟山,0:1:09.8,ハナ,6,10.0,35.5,3-3,美浦 上原佑,454(+6)
202604010309,3,5,8,マナボニート,牝3,55.0,菊沢,0:1:09.9,3/4,1,2.4,35.2,7-7,栗東 北出,484(-6)
202604010309,4,8,13,ウィングブルー,牝3,55.0,斎藤,0:1:10.0,クビ,3,7.7,36.0,1-1,美浦 斎藤誠,490(-4)
202604010309,5,8,14,コパノトーマス,牡3,57.0,長浜,0:1:10.0,クビ,4,8.2,35.2,9-7,美浦 青木,474(-12)
202604010309,6,6,9,フィオラーノ,牡3,57.0,松本,0:1:10.0,アタマ,2,5.5,35.6,5-5,栗東 吉田,460(+10)
202604010309,7,3,4,ツルノマイハシ,牝3,55.0,西塚,0:1:10.1,クビ,8,19.9,35.2,11-10,美浦 杉浦,460(+2)
202604010309,8,1,1,ホウオウヘッセン,牡3,57.0,丸山,0:1:10.2,1,5,8.7,35.9,3-3,美浦 田島,456(-10)
202604010309,9,6,10,クラディスティーナ,牡3,57.0,野中,0:1:10.3,クビ,10,41.9,35.7,7-7,美浦 清水英,484(+6)
202604010309,10,4,5,ミスターバッドガイ,牡3,57.0,横山琉,0:1:10.3,ハナ,9,29.2,35.3,11-12,栗東 中尾,498(+4)
202604010309,11,4,6,ニシノセイドウ,牡3,57.0,小崎,0:1:10.4,1/2,11,46.8,35.6,9-10,美浦 伊藤大,446(0)
202604010309,12,3,3,セイウンアインス,牝3,55.0,石川,0:1:10.6,1.1/2,12,91.6,35.3,14-14,美浦 武藤,438(-2)
202604010309,13,2,2,マーシャルアン,牡3,57.0,ゴンサ,0:1:11.0,2.1/2,13,112.7,36.0,11-13,美浦 大和田,474(+6)
202604010309,14,5,7,シュテルン,牝3,55.0,丸田,0:1:11.5,3,14,317.0,37.0,5-6,美浦 和田雄,472(-12)
