,race_type,course_len,ground_state,class,winner_pops,place_pops
0,芝,1200,全,all,4.77,5.53
1,芝,1200,良,all,4.08,5.26
2,芝,1200,稍重,all,5.0,6.61
3,芝,1200,重,all,7.62,5.27
4,芝,1200,不良,all,8.91,6.0
5,芝,1200,全,未勝利,3.98,5.45
6,芝,1200,良,未勝利,3.12,4.96
7,芝,1200,稍重,未勝利,5.46,7.49
8,芝,1200,重,未勝利,3.38,4.12
9,芝,1200,不良,未勝利,9.0,4.5
10,芝,1200,全,新馬,4.13,5.26
11,芝,1200,良,新馬,1.59,3.48
12,芝,1200,稍重,新馬,1.76,6.02
13,芝,1200,重,新馬,13.85,8.31
14,芝,1200,不良,新馬,6.75,6.0
15,芝,1200,全,1勝クラス,5.0,5.82
16,芝,1200,良,1勝クラス,5.08,5.94
17,芝,1200,稍重,1勝クラス,1.29,4.29
18,芝,1200,重,1勝クラス,,
19,芝,1200,不良,1勝クラス,7.88,6.0
20,芝,1200,全,2勝クラス,7.88,7.15
21,芝,1200,良,2勝クラス,4.5,7.5
22,芝,1200,稍重,2勝クラス,9.19,6.62
23,芝,1200,重,2勝クラス,,
24,芝,1200,不良,2勝クラス,12.0,7.5
25,芝,1200,全,3勝クラス,6.58,5.44
26,芝,1200,良,3勝クラス,6.58,5.44
27,芝,1200,稍重,3勝クラス,,
28,芝,1200,重,3勝クラス,,
29,芝,1200,不良,3勝クラス,,
30,芝,1200,全,オープン,5.38,3.19
31,芝,1200,良,オープン,5.14,3.0
32,芝,1200,稍重,オープン,,
33,芝,1200,重,オープン,5.62,3.38
34,芝,1200,不良,オープン,,
35,芝,1800,全,all,3.79,5.62
36,芝,1800,良,all,3.96,5.62
37,芝,1800,稍重,all,3.35,5.71
38,芝,1800,重,all,1.2,4.0
39,芝,1800,不良,all,4.69,6.18
40,芝,1800,全,未勝利,4.58,4.67
41,芝,1800,良,未勝利,4.87,4.35
42,芝,1800,稍重,未勝利,5.14,6.26
43,芝,1800,重,未勝利,1.2,4.0
44,芝,1800,不良,未勝利,,
45,芝,1800,全,新馬,3.47,5.43
46,芝,1800,良,新馬,1.12,5.25
47,芝,1800,稍重,新馬,5.62,5.62
48,芝,1800,重,新馬,,
49,芝,1800,不良,新馬,6.0,5.6
50,芝,1800,全,1勝クラス,2.96,5.66
51,芝,1800,良,1勝クラス,3.26,6.11
52,芝,1800,稍重,1勝クラス,1.93,4.07
53,芝,1800,重,1勝クラス,,
54,芝,1800,不良,1勝クラス,,
55,芝,1800,全,2勝クラス,2.4,6.8
56,芝,1800,良,2勝クラス,,
57,芝,1800,稍重,2勝クラス,2.4,6.8
58,芝,1800,重,2勝クラス,,
59,芝,1800,不良,2勝クラス,,
