,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606030310,1,2,3,オリーブグリーン,牡4,58.0,西村淳,0:1:53.4,,2,6.1,37.4,,栗東 矢作,528(-2)
202606030310,2,4,6,リザードアイランド,牡4,58.0,横山和,0:1:53.4,クビ,1,1.9,37.5,,美浦 田村,488(-4)
202606030310,3,6,11,ピコシー,牡4,58.0,岩田康,0:1:53.5,クビ,4,8.4,37.3,,美浦 奥村武,472(-2)
202606030310,4,7,13,セザンワールド,セ6,58.0,柴田善,0:1:53.7,1.1/2,9,25.3,37.7,,美浦 蛯名利,506(-4)
202606030310,5,5,8,フジレイメイ,牡4,58.0,松岡,0:1:53.8,クビ,7,18.8,37.0,,美浦 小笠,502(-8)
202606030310,6,6,10,ライジンマル,セ5,58.0,木幡初,0:1:54.0,1.1/2,3,7.0,38.3,,美浦 竹内,534(+8)
202606030310,7,4,7,デルマタモン,牡8,58.0,菊沢,0:1:54.3,1.3/4,14,233.9,37.1,,美浦 勢司,512(+8)
202606030310,8,3,5,サツキノジョウ,牝5,56.0,丹内,0:1:54.3,ハナ,5,15.0,38.1,,美浦 武井,464(+6)
202606030310,9,8,15,ウインアルドーレ,牡5,58.0,三浦,0:1:54.4,クビ,6,15.4,38.6,,美浦 奥平,502(-2)
202606030310,10,7,12,タリエシン,セ6,58.0,野中,0:1:54.5,1/2,15,254.3,37.9,,美浦 秋本,440(-8)
202606030310,11,5,9,ニシノブレイゼスト,牡4,58.0,田辺,0:1:54.6,3/4,8,20.8,38.0,,美浦 高木,508(+2)
202606030310,12,2,2,アベベ,牡5,58.0,原,0:1:55.5,5,13,188.5,39.2,,美浦 秋本,480(-14)
202606030310,13,3,4,エンプレスフレーム,牝4,56.0,原田和,0:1:55.7,1,10,107.7,39.5,,美浦 上原博,458(+4)
202606030310,14,8,14,アースイオス,牡5,58.0,横山琉,0:1:56.5,5,11,116.8,39.1,,美浦 手塚徳,532(-12)
202606030310,15,1,1,スプレーフォール,牡5,58.0,石川,0:1:56.6,クビ,12,161.8,39.4,,美浦 相沢,472(+2)
