,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606030109,1,1,2,エコロエイト,牡5,58.0,田辺,0:1:10.6,,4,7.9,,,美浦 田村,510(0)
202606030109,2,4,7,ラファル,牡4,58.0,ルメー,0:1:10.9,1.3/4,2,3.0,,,栗東 田中克,528(+4)
202606030109,3,1,1,サトノガレオン,セ6,58.0,三浦,0:1:10.9,アタマ,5,14.6,,,美浦 堀,516(-8)
202606030109,4,3,5,ラストシャリナ,牡4,58.0,石川,0:1:11.3,2.1/2,6,17.6,,,美浦 矢嶋,494(+6)
202606030109,5,2,4,ショウナンハクウン,牡6,58.0,荻野極,0:1:11.4,1/2,3,7.7,,,美浦 大竹,512(+2)
202606030109,6,8,15,シュヴァルボヌール,牝4,56.0,川田,0:1:11.5,1/2,1,2.8,,,美浦 加藤征,486(0)
202606030109,7,2,3,アジアミッション,牡5,58.0,横山和,0:1:11.6,3/4,12,89.1,,,栗東 緒方,520(-2)
202606030109,8,6,11,イミュータブル,牡6,58.0,石橋脩,0:1:11.7,1/2,15,238.0,,,栗東 浜田,478(-6)
202606030109,9,7,14,ハッピーロンドン,牡6,58.0,菊沢,0:1:11.7,ハナ,9,29.0,,,美浦 菊沢,488(-6)
202606030109,10,5,10,メイショウコバト,牝6,56.0,柴田善,0:1:11.7,アタマ,13,108.0,,,美浦 和田勇,472(+6)
202606030109,11,6,12,テイエムタリスマ,牡5,58.0,松若,0:1:11.8,クビ,14,184.1,,,栗東 高橋一,472(-2)
202606030109,12,3,6,パルデンス,牡8,58.0,小崎,0:1:11.8,アタマ,11,60.9,,,美浦 森一,512(+10)
202606030109,13,7,13,ホワイトガーベラ,牡7,58.0,大野,0:1:12.0,1.1/4,16,247.7,,,美浦 千葉,506(+6)
202606030109,14,4,8,ロードマイライフ,牡5,58.0,佐々木,0:1:12.4,2.1/2,7,22.4,,,栗東 佐藤悠,512(+6)
202606030109,15,5,9,ネグレスコ,牝5,56.0,秋山稔,0:1:12.5,1/2,10,45.3,,,栗東 柴田,486(-4)
202606030109,16,8,16,クーデール,牝4,56.0,横山琉,0:1:13.6,7,8,26.2,,,栗東 坂口,444(-4)
