,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606020609,1,8,11,ロングウェイホーム,牡4,57.0,荻野極,0:2:35.0,,6,11.6,,,美浦 伊坂,542(+14)
202606020609,2,5,5,オオタチ,牡4,57.0,佐々木,0:2:35.4,2,4,5.1,,,美浦 久保田,472(+12)
202606020609,3,7,8,ソウルアンドジャズ,セ5,58.0,坂井,0:2:35.7,2,2,4.7,,,美浦 武井,504(0)
202606020609,4,8,10,オーシンハーフ,セ5,58.0,横山和,0:2:36.1,2,3,5.1,,,栗東 高橋一,448(0)
202606020609,5,1,1,キャストロププ,牡4,57.0,丹内,0:2:36.1,アタマ,5,7.8,,,美浦 尾形,500(-2)
202606020609,6,6,6,ムジェロ,牡6,58.0,横山武,0:2:36.9,5,1,2.9,,,栗東 藤原,524(-6)
202606020609,7,6,7,サトノシュトラーセ,牡5,58.0,岩田康,0:2:36.9,クビ,7,15.9,,,栗東 友道,520(+2)
202606020609,8,7,9,インジケーター,牡5,58.0,石田,0:2:37.0,クビ,8,48.6,,,栗東 高橋康,506(-6)
202606020609,9,3,3,スプレーフォール,牡5,58.0,横山琉,0:2:37.8,5,11,274.1,,,美浦 相沢,470(-2)
202606020609,10,4,4,イデアユウシン,牡6,58.0,江田照,0:2:37.9,1/2,10,269.0,,,美浦 松永康,540(-18)
202606020609,11,2,2,アメリカンエール,セ8,58.0,角田和,0:2:38.6,4,9,192.1,,,栗東 東田,500(-8)
