,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606020404,1,3,4,バルサムノート,牡6,60.0,森一,0:3:18.8,,2,3.0,13.8,,栗東 高野,518(-2)
202606020404,2,1,1,シャンデルナゴル,牡6,60.0,中村,0:3:18.9,1/2,1,2.3,13.8,,栗東 石坂,498(+2)
202606020404,3,4,6,モンツァフレイバー,牡4,59.0,草野,0:3:19.3,2,11,103.0,13.8,,美浦 久保田,462(-4)
202606020404,4,6,9,ロードヴァレンチ,セ7,57.0,▲坂口,0:3:19.3,ハナ,3,4.1,13.8,,美浦 中舘,488(-2)
202606020404,5,6,10,ライラスター,セ7,60.0,上野,0:3:19.3,クビ,4,17.4,13.8,,美浦 田中剛,468(-6)
202606020404,6,2,2,ダスク,牡6,60.0,小野寺,0:3:19.4,1/2,7,39.6,13.8,,栗東 宮本,466(0)
202606020404,7,3,3,グラヴィテ,牝8,58.0,黒岩,0:3:19.4,アタマ,8,41.3,13.8,,栗東 藤野,490(-6)
202606020404,8,5,8,ニシノルアノーヴァ,牡4,59.0,伴,0:3:20.6,7,9,61.5,13.9,,美浦 古賀慎,500(-2)
202606020404,9,7,12,ノーブルクライ,牡6,60.0,五十嵐,0:3:21.7,7,6,22.0,14.0,,美浦 田村,506(-8)
202606020404,10,8,14,プレミアブルー,牡4,59.0,石神深,0:3:21.8,1,10,88.2,14.0,,美浦 菊川,468(-4)
202606020404,11,8,13,テイエムタワードン,セ4,59.0,田村,0:3:22.4,3.1/2,13,249.8,14.1,,栗東 畑端,510(-2)
202606020404,12,5,7,ホウオウスターツ,セ4,57.0,▲小林凌,0:3:22.7,1.1/2,14,271.8,14.1,,美浦 池上,468(-2)
202606020404,13,4,5,グランナヴィール,牡5,57.0,▲水沼,0:3:22.9,1.1/2,5,19.9,14.1,,美浦 堀内,544(+4)
202606020404,14,7,11,ルーチェロッサ,牝6,58.0,大江圭,0:3:33.8,大,12,183.8,14.8,,美浦 粕谷,482(+6)
