,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606030206,1,5,7,コックピットサイト,牡3,57.0,荻野極,0:1:11.8,,2,2.9,36.9,,美浦 鹿戸,474(-8)
202606030206,2,7,11,モズタンケ,牡3,57.0,丹内,0:1:12.0,1.1/4,3,5.7,37.2,,美浦 栗田,486(-10)
202606030206,3,2,2,プルメリアリノ,牝3,52.0,▲舟山,0:1:12.1,1/2,1,1.9,36.9,,栗東 小栗,442(+4)
202606030206,4,8,13,ロードストラダーレ,牡3,57.0,小沢,0:1:12.2,3/4,11,132.3,37.7,,美浦 本間,502(+2)
202606030206,5,1,1,ベアアッコチャン,牝3,55.0,大野,0:1:12.3,1/2,5,28.2,36.4,,美浦 杉浦,466(-6)
202606030206,6,6,9,アパタイトテソーロ,牝3,55.0,石橋脩,0:1:12.3,アタマ,9,47.0,37.0,,美浦 畠山,406(-6)
202606030206,7,7,10,スリーコーズ,牡3,54.0,▲佐藤,0:1:12.4,3/4,4,17.6,37.5,,美浦 伊藤圭,472(-2)
202606030206,8,4,4,マーガレットクレア,牝3,55.0,原,0:1:12.7,1.1/2,10,55.9,36.5,,美浦 黒岩,432(-12)
202606030206,9,5,6,ビルバンテ,牡3,57.0,菊沢,0:1:12.8,1,6,33.9,37.8,,美浦 蛯名正,488(-4)
202606030206,10,6,8,コウジハラ,牝3,55.0,木幡初,0:1:13.0,3/4,8,45.0,38.5,,美浦 西田,418(-6)
202606030206,11,3,3,ノボリフジ,牡3,54.0,▲遠藤,0:1:13.3,2,13,178.5,37.7,,美浦 伊藤伸,466(+4)
202606030206,12,8,12,フレンドモナコ,牡3,55.0,△長浜,0:1:13.5,3/4,12,144.8,37.8,,美浦 加藤和,414(-4)
202606030206,13,4,5,フォトンゲイザー,牡3,57.0,木幡巧,0:1:13.7,1,7,41.3,38.0,,美浦 牧,434(0)
