,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606020705,1,7,10,エーデルゼーレ,牡3,57.0,岩田望,0:2:13.6,,2,2.5,35.4,,美浦 堀,470(+8)
202606020705,2,6,9,レッドレガリア,牡3,57.0,ルメー,0:2:13.9,1.3/4,1,1.5,36.1,,美浦 木村,522(-12)
202606020705,3,7,11,ミサダメキメル,牡3,54.0,▲遠藤,0:2:14.4,3,6,66.0,36.3,,美浦 高橋文,456(+2)
202606020705,4,1,1,ベストブラザーズ,牡3,57.0,津村,0:2:14.5,1/2,3,9.8,38.3,,美浦 辻,498(+4)
202606020705,5,6,8,レッドリアライズ,牡3,57.0,原,0:2:14.5,クビ,7,68.8,36.1,,美浦 黒岩,412(+2)
202606020705,6,5,7,ティラーノ,牡3,57.0,佐々木,0:2:14.7,1.1/4,4,24.1,36.6,,美浦 小手川,462(-4)
202606020705,7,4,4,レイランディ,牡3,55.0,△長浜,0:2:15.2,3,8,93.7,36.4,,美浦 古賀慎,454(-2)
202606020705,8,2,2,クラリスヒメ,牝3,52.0,▲石田,0:2:15.8,3.1/2,12,388.1,36.3,,美浦 浅利,352(-4)
202606020705,9,4,5,ヤマメナイト,牡3,57.0,野中,0:2:15.9,1/2,10,280.9,38.1,,美浦 田島,466(-6)
202606020705,10,8,12,ノーブルスナイパー,牡3,57.0,西村淳,0:2:16.3,2.1/2,5,41.9,38.3,,美浦 菊川,464(0)
202606020705,11,8,13,ケンブリッジサクラ,牝3,52.0,▲水沼,0:2:16.4,クビ,13,426.2,37.1,,美浦 石栗,440(-4)
202606020705,12,5,6,カサナルキセキ,牝3,55.0,石橋脩,0:2:16.7,1.3/4,11,363.6,38.6,,美浦 青木,464(+4)
202606020705,13,3,3,アクトサージ,牡3,57.0,吉田豊,0:2:19.0,大,9,196.0,39.3,,美浦 中川,488(0)
