,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606030812,1,4,7,パンジャ,牡5,57.0,戸崎圭,0:2:10.7,,1,5.7,33.6,,美浦 金成,492(-2)
202606030812,2,1,1,ロジシルバー,牝6,54.0,津村,0:2:10.7,アタマ,6,9.8,33.9,,美浦 宮田,514(0)
202606030812,3,1,2,ディーガレジェンド,牡5,55.0,ディー,0:2:10.7,ハナ,8,14.5,34.4,,栗東 藤原,468(-2)
202606030812,4,5,10,サクソンジェンヌ,牝5,54.0,武豊,0:2:10.7,クビ,10,18.1,34.0,,栗東 高橋忠,468(-2)
202606030812,5,2,4,マイネルブリックス,牡5,54.0,松岡,0:2:11.0,1.1/2,17,128.6,33.4,,美浦 黒岩,470(-4)
202606030812,6,3,5,レッドテリオス,牡5,56.0,横山武,0:2:11.0,ハナ,4,8.2,33.6,,美浦 古賀慎,486(-4)
202606030812,7,5,9,リーティアコナル,牡4,56.0,小崎,0:2:11.0,クビ,2,6.1,34.8,,栗東 高橋一,486(+6)
202606030812,8,3,6,エコロレイズ,牡5,56.0,団野,0:2:11.2,1,11,29.7,33.9,,美浦 岩戸,504(+2)
202606030812,9,4,8,ガジュノリ,牝5,54.0,木幡巧,0:2:11.2,クビ,12,32.6,34.6,,美浦 尾形,488(-6)
202606030812,10,8,16,エラン,牡5,57.0,荻野極,0:2:11.2,ハナ,9,15.2,34.0,,美浦 蛯名正,468(0)
202606030812,11,7,15,ウインオーディン,牡6,57.0,レーン,0:2:11.3,クビ,7,12.2,34.9,,美浦 鹿戸,492(-4)
202606030812,12,7,13,アスターブジエ,牡6,56.0,岩田望,0:2:11.4,3/4,14,41.9,33.6,,栗東 中竹,466(-4)
202606030812,13,2,3,ショウナンサムデイ,牝4,54.0,松山,0:2:11.4,クビ,3,6.8,34.4,,美浦 奥村武,434(-10)
202606030812,14,6,11,ピンクジン,牝6,53.0,嶋田,0:2:11.4,ハナ,15,49.7,34.8,,美浦 室井,440(+2)
202606030812,15,8,17,アロンディ,牡4,56.0,西村淳,0:2:11.7,1.3/4,5,9.3,34.9,,栗東 武英,454(-4)
202606030812,16,8,18,モズマーヴェリック,牡5,55.0,高杉,0:2:11.7,クビ,13,35.2,35.0,,栗東 牧浦,486(0)
202606030812,17,7,14,ジオフロント,牡8,55.0,丸田,0:2:11.8,1/2,18,154.3,34.7,,栗東 清水久,474(-4)
202606030812,18,6,12,ホウオウムサシ,牡6,55.0,佐々木,0:2:11.8,クビ,16,62.2,34.6,,美浦 蛯名正,452(-2)
