,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606030507,1,5,9,タカスタカスタカス,牡3,57.0,ディー,0:1:10.1,,1,1.3,,,栗東 藤原,496(-10)
202606030507,2,1,2,ビップムーラン,牝3,55.0,吉田豊,0:1:11.1,6,7,37.7,,,美浦 田島,454(-14)
202606030507,3,4,8,ラテラルパーム,牡3,57.0,岩田康,0:1:11.2,クビ,11,65.4,,,美浦 栗田,462(-8)
202606030507,4,5,10,サトノエスケープ,牡3,57.0,横山武,0:1:11.2,アタマ,4,15.4,,,美浦 久保田,486(+2)
202606030507,5,2,4,ベアハンドキャッチ,牡3,57.0,石橋脩,0:1:11.5,1.1/2,15,203.2,,,美浦 池上,490(0)
202606030507,6,1,1,ルクスポップスター,牡3,57.0,原,0:1:11.5,1/2,10,57.7,,,栗東 西園翔,516(-2)
202606030507,7,7,14,ミルトハーバー,牡3,57.0,田辺,0:1:11.8,1.1/2,3,13.9,,,美浦 鈴木慎,458(+4)
202606030507,8,8,16,ベアアッコチャン,牝3,55.0,木幡巧,0:1:11.8,クビ,5,20.4,,,美浦 杉浦,458(-8)
202606030507,9,2,3,ゴーゴーパンチ,牡3,57.0,泉谷,0:1:12.3,3,12,127.9,,,美浦 天間,484(+4)
202606030507,10,6,12,ハニーオーケストラ,牝3,55.0,横山和,0:1:12.5,1.1/4,13,131.6,,,美浦 稲垣,424(-8)
202606030507,11,3,5,リゾートライン,牡3,57.0,戸崎圭,0:1:12.6,3/4,2,6.1,,,美浦 伊坂,510(0)
202606030507,12,8,15,トワイライトサイト,牡3,57.0,三浦,0:1:13.1,2.1/2,9,47.9,,,美浦 嘉藤,416(-4)
202606030507,13,6,11,レディサン,牝3,55.0,大野,0:1:13.4,1.3/4,8,37.8,,,美浦 栗田,446(-12)
202606030507,14,3,6,マルターズドン,牡3,57.0,佐々木,0:1:13.5,1,6,23.7,,,美浦 手塚久,490(-2)
202606030507,15,4,7,シュテルン,牝3,55.0,柴田大,0:1:13.6,1/2,16,320.4,,,美浦 和田雄,480(+12)
202606030507,16,7,13,マーシャルアン,牡3,54.0,▲上里,0:1:14.0,2,14,168.8,,,美浦 大和田,468(+12)
