,0,1,2,3
202302020506,単勝,11,490,2
202302020506,複勝,11,150,2
202302020506,複勝,7,260,6
202302020506,枠連,6-8,2140,7
202302020506,馬連,7-11,2820,9
202302020506,ワイド,7-11,710,9
202302020506,ワイド,2-11,210,1
202302020506,ワイド,2-7,470,3
202302020506,馬単,11→7,5460,20
202302020506,三連複,2-7-11,1630,3
202302020506,三連単,11→7→2,20760,66
