,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スマートクオーレ,牡4,57.0,柴田大,粕谷,,美浦,2022102058,01009,オルフェーヴル,スマートアリシア,ファルブラヴ,-2.4609673376048047,1
1,2,2,アルデツヨシ,セ4,57.0,江田照,田中剛,,美浦,2022101481,00689,マインドユアビスケッツ,オースミハナチャン,ハーツクライ,-5.402771830286383,11
2,3,3,ブレイクザアイス,セ7,58.0,黛,森一,,美浦,2019103219,01109,ラニ,チェストケハーツ,ハーツクライ,-6.0391250664192295,13
3,4,4,ファミーユウルーズ,牡4,57.0,武藤,武藤,,美浦,2022107021,01169,ナダル,メジロミドウ,ステイゴールド,-4.761276597919439,7
4,4,5,ウインイメル,牡5,58.0,佐々木,深山,,美浦,2021106213,01197,サンダースノー,コスモネモシン,ゼンノロブロイ,-4.488988425543964,6
5,5,6,マウントバーノン,牡4,57.0,木幡巧,戸田,,美浦,2022105197,01162,ルヴァンスレーヴ,ワシントンレガシー,クロフネ,-3.6021804819572134,5
6,5,7,カイトヴィント,牡4,54.0,▲石神道,和田雄,,美浦,2022102991,01209,ルヴァンスレーヴ,ハートフルデイズ,キングカメハメハ,-4.8055538559811595,8
7,6,8,チビノシエラザード,牝5,56.0,菊沢,和田勇,,美浦,2021105209,01161,ブリックスアンドモルタル,ブリッジクライム,ゼンノロブロイ,-2.6706169839795635,3
8,6,9,ロードアフェット,牡5,58.0,大野,高柳瑞,,美浦,2021100151,01096,キズナ,ティアーモ,キングカメハメハ,-4.982912168360524,9
9,7,10,リボルトバレット,牡5,55.0,▲遠藤,伊藤伸,,美浦,2021104822,01218,ラニ,リボルトレイダー,ワイルドラッシュ,-5.626032977667091,12
10,7,11,キャストロププ,牡4,57.0,丹内,尾形,,美浦,2022100749,01091,ルヴァンスレーヴ,キャストロメファ,トワイニング,-2.5389332084242424,2
11,8,12,フォレストゲート,牡5,58.0,原,小手川,,美浦,2021101950,01184,ダノンレジェンド,キャンティユッキ,マヤノトップガン,-5.348492454933536,10
12,8,13,ステイアンビシャス,牡4,57.0,松岡,堀内,,美浦,2022101255,01085,ドレフォン,グロリアスブレイク,Distorted Humor,-3.527934144500805,4
