,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ウォータースパウト,牝3,55.0,佐々木,小笠,,美浦,2023105555,01197,ルヴァンスレーヴ,シネマソングス,ハーツクライ,-0.9486967435521938,10
1,1,2,ブリスフルイヤー,牝3,52.0,▲石田,新開,,美浦,2023103570,01203,ニューイヤーズデイ,メイクハッピー,Square Eddie,-0.32299928672896894,2
2,2,3,ライブリピュア,牝3,55.0,小林凌,尾形,,美浦,2023102345,01177,クリエイター,トチノタイヨー,プリサイスエンド,-0.6966188341399916,7
3,2,4,オリエンタルガール,牝3,55.0,横山琉,相沢,,美浦,2023101564,01192,カリフォルニアクローム,サドキンザン,オルフェーヴル,-1.2331580406081886,12
4,3,5,ルミテュット,牝3,55.0,内田博,萩原,,美浦,2023107284,00422,ルヴァンスレーヴ,ユキチャン,クロフネ,-0.22382851700017842,1
5,3,6,イサチルクイーン,牝3,55.0,木幡初,竹内,,美浦,2023102680,01153,リオンディーズ,クインズオライリー,シンボリクリスエス,-0.7546847113787458,8
6,4,7,リュウノプティ,牝3,52.0,▲上里,伊坂,,美浦,2023107451,01217,サンダースノー,エメラルドスター,Mount Nelson,-0.5436251916212306,4
7,4,8,アンファール,牝3,55.0,黛,和田雄,,美浦,2023104466,01109,レッドファルクス,ジャカランダテラス,Redoute's Choice,-0.971789178820491,11
8,5,9,ディレクティオ,牝3,55.0,丹内,金成,,美浦,2023102796,01091,ニューイヤーズデイ,アメイジングライフ,ハーツクライ,-0.635178333232141,5
9,5,10,キタノマテンロウ,牝3,55.0,菊沢,萱野,,美浦,2023105620,01161,ダノンスマッシュ,イノセントデイズ,ダイワメジャー,-1.5161793532670664,13
10,6,11,エンゼルランプ,牝3,55.0,嶋田,武市,,美浦,2023104149,01134,ダノンプレミアム,アルカンジュ,チチカステナンゴ,-2.5271867619193973,16
11,6,12,ラングドシャ,牝3,55.0,石橋脩,上原佑,,美浦,2023103620,01077,キズナ,ウアラネージュ,エイシンフラッシュ,-0.4642838310568366,3
12,7,13,レイナロハルンバ,牝3,53.0,△長浜,加藤和,,美浦,2023102438,01214,ウインブライト,レッドルンバ,Red Ransom,-2.0098564836966215,14
13,7,14,フォルマシオン,牝3,55.0,横山武,菊沢,,美浦,2023103765,01170,オルフェーヴル,カルマート,シンボリクリスエス,-0.6441192375274956,6
14,8,15,パルミエ,牝3,55.0,丸山,宮田,,美浦,2023105254,01127,マインドユアビスケッツ,モードフランス,アサクサキングス,-2.142796926888478,15
15,8,16,ゴールドソシアル,牝3,55.0,武藤,武藤,,美浦,2023104509,01169,ゴールドアクター,ゴールドプラネット,ケープブランコ,-0.9037074155841603,9
