,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アルペンローゼ,牝3,55.0,北村友,栗田,,美浦,2023105243,01102,イスラボニータ,ダヴォス,シニスターミニスター,-1.8851635845740422,11
1,2,2,ロンドンプライド,牝3,55.0,吉田豊,竹内,,美浦,2023100963,00733,リオンディーズ,マイアトラクション,ディープインパクト,-2.3998477183501303,14
2,3,3,イサチルニャーニャ,牝3,55.0,中井,竹内,,美浦,2023100756,01141,ディスクリートキャット,イサチルルンルン,パイロ,-2.2119353233455916,13
3,3,4,ソフィアプルーマ,牝3,53.0,△長浜,上原博,,美浦,2023105655,01214,ルヴァンスレーヴ,レイナプルーマ,エンパイアメーカー,0.16165315047489862,1
4,4,5,アンチェーン,牝3,55.0,ディー,嘉藤,,美浦,2023104668,05674,ヘニーヒューズ,オーパキャマラード,ダンカーク,-0.5229082149548481,5
5,4,6,バターショコラ,牝3,55.0,岩田康,戸田,,美浦,2023105240,05203,マインドユアビスケッツ,ショコラトリー,ノヴェリスト,-1.6117097346363054,10
6,5,7,ハピネスドリーム,牝3,55.0,戸崎圭,木村,,美浦,2023100950,05386,シニスターミニスター  Sinister Minister(米),ハッピーグラス,ディープインパクト,-0.6102678213609891,7
7,5,8,サーロー,牝3,55.0,佐々木,勢司,,美浦,2023103873,01197,ヘンリーバローズ,フォルリベルター,エピファネイア,-2.143772163386926,12
8,6,9,ロット,牝3,55.0,柴田大,本間,,美浦,2023106586,01009,ダノンバラード,オクリモノ,ゴールドアリュール,-1.1511915418904426,8
9,6,10,アッシュグレイス,牝3,53.0,◇永島,上原博,,美浦,2023102404,01187,ウインブライト,ピッツネイル,クロフネ,-0.18058157850517242,2
10,7,11,ローズライズ,牝3,51.0,★谷原,伊藤圭,,美浦,2023102570,01219,マジェスティックウォリアー,カレイドスコープ,エスポワールシチー,-1.160748332714976,9
11,7,12,エリカビアリッツ,牝3,55.0,レーン,堀,,美浦,2023102608,05585,キズナ,ブレーヴアンナ,War Front,-0.6092056637418055,6
12,8,13,リケアマカロニ,牝3,55.0,横山和,小野,,美浦,2023104808,01140,ニューイヤーズデイ,ヴァバーウエン,Kitten's Joy,-0.4939295267210921,4
13,8,14,ダイユウアドバンス,牝3,52.0,▲佐藤,松永康,,美浦,2023106308,01207,クリソベリル,ニュアージュドール,ディープスカイ,-0.4768815854135647,3
