,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,グランテレーズ,牝5,56.0,小沢,渡辺,,栗東,2021102401,01185,シュヴァルグラン,アドマイヤテレサ,エリシオ,-0.4699315290536195,2
1,2,2,ホリーアン,牝4,54.0,△鷲頭,萱野,,美浦,2022106065,01202,ゴールドアクター,ローズヘイロー,キングヘイロー,-2.617050451524685,11
2,3,3,キョラムン,牝4,52.0,★河原田,石橋,,栗東,2022107147,01204,カレンブラックヒル,ネリヤカナヤ,タイキシャトル,-0.08834205325067336,1
3,4,4,トリプルバレル,牡4,58.0,松本,藤野,,栗東,2022101086,01191,ロゴタイプ,ボーナスチャンス,エンパイアメーカー,-2.151041943340988,8
4,5,5,クリノゴッホ,セ6,55.0,▲大久保,岩戸,,美浦,2020103885,01194,マツリダゴッホ,カムホームラッシー,Lawman,-1.9454566971857352,7
5,5,6,カーヌスティ,牡4,56.0,△舟山,大和田,,美浦,2022103639,01221,ロードカナロア,ヤマカツマリリン,グラスワンダー,-1.1458857415269743,4
6,6,7,アーサーズウェイン,牝4,56.0,横山琉,高橋一,,栗東,2022106433,01192,ビッグアーサー,アステュート,アグネスタキオン,-2.1717861707460364,9
7,6,8,クレセントウイング,セ6,55.0,▲小林美,高橋文,,美浦,2020100707,01206,ロードカナロア,ウイングザムーン,アドマイヤムーン,-2.5413642941072268,10
8,7,9,ハッピーサプライズ,牡5,58.0,西塚,佐藤吉,,美浦,2021106395,01200,レッドファルクス,ハッピーパーティー,クロフネ,-0.8790301414166318,3
9,7,10,バーケンティン,牡5,55.0,▲和田陽,平田,,栗東,2021105868,01223,ロードカナロア,リーチング,Dansili,-2.8201332343012364,12
10,8,11,ミエノブラボー,牝5,53.0,▲石田,田中勝,,美浦,2021104137,01203,リオンディーズ,バンドゥッチ,Rossini,-1.6769574503889806,6
11,8,12,セイプリーズ,牝4,53.0,▲上里,宮,,栗東,2022105583,01217,ダイワメジャー,レディトゥプリーズ,More Than Ready,-1.4355963739959123,5
