,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ガクエンテンゴク,牡3,57.0,丸田,秋本,,美浦,2023109088,01117,アメリカンペイトリオット,アイスウィッチ,シンボリクリスエス,-2.405921448488057,13
1,1,2,セイウンヤオヨロズ,牡3,57.0,野中,上原博,,美浦,2023100006,01158,セイウンコウセイ,エテ,Congrats,-1.3895221820706802,7
2,2,3,コウソクルリアン,牡3,57.0,武藤,武藤,,美浦,2023102674,01169,サトノダイヤモンド,ファッションストリート,ストリートセンス,-1.950902753461636,12
3,2,4,ヴェントディルーナ,牝3,55.0,菊沢,清水英,,美浦,2023101158,01161,ファインニードル,プリティーアセット,Shamardal,-3.0555688988965457,16
4,3,5,ビースタニング,牝3,51.0,★河原田,小手川,,美浦,2023106357,01204,タワーオブロンドン,タマモアマリリス,ゼンノロブロイ,0.11871765986710206,1
5,3,6,カシノユメミヅキ,牡3,57.0,本田重,和田雄,,美浦,2023109103,05443,メイショウボーラー,トウケイサクラ,シンボリクリスエス,-1.2257461410339086,6
6,4,7,ブレイヴソルジャー,牡3,54.0,▲石田,新開,,美浦,2023102740,01203,ファインニードル,レッドレネット,キングカメハメハ,-0.37731306401469106,4
7,4,8,ニンジャトットリ,牡3,57.0,木幡育,松永康,,美浦,2023106658,01167,ミッキーアイル,ディアデム,シンボリクリスエス,-0.5179959699446498,5
8,5,9,マロ,牡3,54.0,▲小林美,藤野,,栗東,2023102636,01206,エスポワールシチー,ベルメーリャ,キングカメハメハ,-1.4750728373466853,8
9,5,10,ユナダイヤ,牝3,55.0,小沢,岡田,,栗東,2023106105,01185,サトノクラウン,ブライトメジャー,ダイワメジャー,-1.9239277569677773,11
10,6,11,ルヴレアール,牡3,57.0,丹内,角田,,栗東,2023106319,01091,リアルスティール,ラカリフォルニー,Dutch Art,-0.3697159053201821,3
11,6,12,リスペクトライト,牡3,54.0,▲石神道,和田郎,,美浦,2023101191,01209,フリオーソ,シャルロットノアル,フジキセキ,-1.7394307844164631,9
12,7,13,ブレイシオン,牝3,53.0,◇古川奈,青木,,美浦,2023101280,01190,セイウンコウセイ,メイショウオスカル,フジキセキ,-2.709287565607509,14
13,7,14,クルビデンス,牡3,54.0,▲上里,菊川,,美浦,2023104001,01217,アメリカンペイトリオット,シャインレジーナ,アグネスタキオン,-0.10565097374525557,2
14,8,15,ジーティーニッツァ,牡3,54.0,▲遠藤,伊藤伸,,美浦,2023106331,01218,ミスチヴィアスアレックス,ドリームデュネット,ディープインパクト,-2.8812672035095295,15
15,8,16,フィールマイプラン,牡3,57.0,荻野極,岩戸,,美浦,2023103860,01160,サトノクラウン,フィールザプリティ,ブラックタイド,-1.8029321315510427,10
