,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ウェイヴムーン,牡3,57.0,池添,石坂,486(-4),栗東,2023103332,01032,キズナ,インフレイムド,Unusual Heat,-0.7667770997890451,7
1,2,2,オーキッドワン,牡3,57.0,柴田大,水野,454(+4),美浦,2023100313,01009,リオンディーズ,クレーンズラヴァー,ゼンノロブロイ,-2.2224637345102987,10
2,3,3,ウインエンブレム,牡3,54.0,▲佐藤,小手川,504(-10),美浦,2023102016,01207,アメリカンペイトリオット,サンマルペンダント,トビーズコーナー,-3.1729120899660117,13
3,4,4,コスモラムバック,牡3,57.0,木幡巧,水野,502(+6),美浦,2023106452,01162,ゴールドシップ,ディスポーザブルプレジャー,Giacomo,-2.380635127342977,11
4,4,5,キタイノホシ,牡3,57.0,石橋脩,蛯名利,442(-4),美浦,2023100204,01077,ワールドエース,コイクレナイ,タイキシャトル,-1.6059771195492585,8
5,5,6,アイアムジャイアン,牡3,55.0,△長浜,奥平,564(+6),美浦,2023102084,01214,キズナ,クードメイトル,ヴィクトワールピサ,-0.18169984698531685,3
6,5,7,ネイティヴプライド,牡3,57.0,ディー,高木,474(-4),美浦,2023105319,05674,クリソベリル,ビキニブロンド,キングカメハメハ,-2.7940553608629015,12
7,6,8,モメンタムシフト,牡3,57.0,小林脩,鈴木慎,496(+2),美浦,2023100783,01183,アドミラブル,ラレンヌ,ルールオブロー,-0.6580674887148552,6
8,6,9,テンレディーゴー,牡3,57.0,佐々木,菊川,482(-2),美浦,2023102915,01197,デクラレーションオブウォー,タッシーエルモ,エピファネイア,-1.784032173704147,9
9,7,10,チャリティチャリス,牡3,55.0,◇永島,浅利,466(-4),美浦,2023103473,01187,ブリックスアンドモルタル,チャリティーライン,Manduro,1.0542612335616384,2
10,7,11,モデレートゲイル,牡3,57.0,吉田豊,戸田,514(+6),美浦,2023103731,00733,ドレフォン,レインボーダリア,ブライアンズタイム,1.0562971851425353,1
11,8,12,アーティキュレート,牡3,57.0,岩田康,手塚久,496(+6),美浦,2023106860,05203,サートゥルナーリア,アーキテクチャー,Zoffany,-0.6558437356966503,5
12,8,13,グランフィエスタ,牡3,57.0,矢野貴,稲垣,494(-8),美浦,2023105577,05380,サートゥルナーリア,ミルウ,ハービンジャー,-0.6511319609139583,4
