,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,マタミカンサン,牝4,55.0,戸崎圭,加藤士,,美浦,2022103785,05386,ゴールドドリーム,ホールドミータイト,コマンズ,-1.6322263591522284,6
1,2,2,ノーブルノワール,牝4,55.0,幸,林,,美浦,2022106542,00732,リオンディーズ,テルヌーラ,ディープインパクト,-1.7481865926275537,10
2,2,3,ベルフィーヌ,牝5,56.0,丸田,堀内,,美浦,2021104754,01117,マインドユアビスケッツ,クライリング,ハーツクライ,-1.433450488681785,5
3,3,4,パースウェイド,牝4,55.0,ルメール,中舘,,美浦,2022105803,05339,ナダル,スアデラ,ゴールドアリュール,-0.6795205795478513,2
4,3,5,メリーサウンド,牝4,55.0,江田照,小笠,,美浦,2022105516,00689,オルフェーヴル,マサノミネルバ,ラムタラ,-3.0360377620597725,14
5,4,6,ブドワールドール,牝4,55.0,三浦,西田,,美浦,2022105843,01122,オルフェーヴル,プペフラッシュ,Elusive Quality,-1.7150509441304056,9
6,4,7,テルケンユミクイン,牝4,55.0,吉田豊,田島,,美浦,2022105325,00733,アルアイン,コージーロージー,Pleasantly Perfect,-0.8461248692373865,4
7,5,8,エリカリーシャン,牝5,56.0,大野,国枝,,美浦,2021105478,01096,エピファネイア,ガラアフェアー,ダイワメジャー,-2.011594195393663,11
8,5,9,ミツカネヴィーナス,牝7,53.0,▲遠藤,鈴木伸,,美浦,2019100844,01218,ヘニーヒューズ,ナスカザン,ダイワメジャー,-2.1448727753760455,12
9,6,10,サイモンポーリア,牝8,56.0,丸山,根本,,美浦,2018101166,01127,マジェスティックウォリアー,サイモンガーランド,ロージズインメイ,-3.5620861707577447,15
10,6,11,ビスケットマリー,牝4,55.0,柴田大,和田雄,,美浦,2022102984,01009,マインドユアビスケッツ,テンツクテン,ステイゴールド,-1.6803551725920864,7
11,7,12,ミルキープリンセス,牝4,55.0,佐々木,大竹,,美浦,2022104181,01197,ゴールドシップ,ライクアミリオン,ストリートセンス,-1.6908422106721388,8
12,7,13,サラニキケン,牝4,55.0,木幡初,竹内,,美浦,2022101436,01153,ルーラーシップ,トリニティプレイス,マンハッタンカフェ,-0.6360785029504041,1
13,8,14,ケープウィッカム,牝5,56.0,岩田康,中舘,,美浦,2021105896,05203,ドレフォン,レーヴルシード,ディープインパクト,-2.3253200268989036,13
14,8,15,ディペンダブル,牝4,55.0,横山和,菊沢,,美浦,2022105685,01140,ナダル,アルアマーナ,ディープインパクト,-0.7479658132943445,3
