,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202506050706,1,7,11,ジェラートキティ,牝2,52.0,▲舟山,0:1:11.9,,2,3.7,37.7,,美浦 嘉藤,430(0)
202506050706,2,2,2,アイスメルティング,牝2,55.0,戸崎圭,0:1:12.2,1.3/4,1,3.2,37.8,,美浦 田島,426(0)
202506050706,3,3,4,グランマズドリーム,牝2,55.0,柴田善,0:1:12.9,4,10,72.4,38.4,,美浦 田中勝,454(0)
202506050706,4,6,10,ユニバーサルラヴ,牝2,55.0,丹内,0:1:13.4,2.1/2,4,8.1,38.7,,美浦 尾関,440(0)
202506050706,5,4,5,オッピポイカ,牡2,56.0,菊沢,0:1:13.4,クビ,8,23.8,37.3,,美浦 鈴木慎,460(0)
202506050706,5,5,8,アシャカルッカ,牝2,52.0,▲石田,0:1:13.4,同着,9,47.6,37.2,,美浦 鈴木伸,438(0)
202506050706,7,7,12,ゼンノフォトン,牡2,56.0,松山,0:1:13.5,3/4,6,11.2,36.6,,栗東 茶木,456(0)
202506050706,8,1,1,アイアンクラッド,牡2,56.0,三浦,0:1:13.8,1.1/2,3,5.2,39.3,,美浦 上原博,498(0)
202506050706,9,4,6,ハリエンジュ,牝2,53.0,◇今村,0:1:14.0,1.1/2,7,18.5,38.0,,美浦 小手川,448(0)
202506050706,10,5,7,スペシャルギフト,牝2,55.0,プーシ,0:1:14.2,3/4,5,9.2,38.7,,美浦 加藤征,456(0)
202506050706,11,6,9,シューペルブリアン,牝2,55.0,江田照,0:1:14.4,1.1/2,13,161.7,38.3,,美浦 佐藤吉,456(0)
202506050706,12,3,3,キーチデッドミラー,牡2,56.0,菅原隆,0:1:14.9,3,14,175.4,38.0,,美浦 小手川,456(0)
202506050706,13,8,14,キタノローズ,牝2,55.0,小林凌,0:1:14.9,ハナ,12,139.4,38.3,,美浦 小西,476(0)
202506050706,14,8,13,スミレノハナ,牝2,55.0,丸山,0:1:18.4,大,11,108.9,42.1,,美浦 加藤和,460(0)
